chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr20	35116433	4.8675346	3.0341802	1.8333545	acetylated_beyond_accessibility	-0.4792521	0.46737146	-0.031487226	0.45201755	0.004651785
chr17	55817505	5.874931	4.041273	1.8336577	acetylated_beyond_accessibility	-0.9180553	0.4368167	0.4043975	0.33897734	-0.08685613
chr10	73930868	5.733341	3.89966	1.8336811	acetylated_beyond_accessibility	-0.7327249	0.13717651	0.10374975	0.012700558	-0.014193535
chr7	100840723	4.394449	2.5598938	1.8345554	acetylated_beyond_accessibility	0.23044348	0.45092034	-0.19251227	0.07044935	0.035022736
chr7	74279807	4.406719	2.5721483	1.8345709	acetylated_beyond_accessibility	0.20571089	0.87935257	-0.068828344	0.77634335	0.042893887
chr10	31278774	4.394449	2.5592234	1.8352258	acetylated_beyond_accessibility	1.0840697	0.9169812	0.6819711	1.1539488	0.008326292
chr7	102975131	5.857933	4.0226407	1.8352923	acetylated_beyond_accessibility	-0.33428478	0.8412204	0.29844332	0.712276	0.032461166
chr12	56116458	6.5308776	4.695504	1.8353734	acetylated_beyond_accessibility	1.015728	1.4214993	1.3414059	1.3190618	-0.12964582
chr10	95324602	4.553877	2.718472	1.8354049	acetylated_beyond_accessibility	1.046705	1.1403377	0.36224937	0.67754555	-0.002854824
chr10	50325623	7.093405	5.2577653	1.8356395	acetylated_beyond_accessibility	-2.9801888	0.41573	0.24287081	0.48524666	-0.022144794
chr22	20697694	3.1780539	1.342371	1.8356829	acetylated_beyond_accessibility	1.9042771	0.06584418	-0.11912012	0.031709313	-0.012168884
chr20	58624074	4.8520303	3.0161552	1.835875	acetylated_beyond_accessibility	0.22625971	1.377389	0.380785	1.1565108	-0.043352365
chr17	43351010	3.7841897	1.9478102	1.8363795	acetylated_beyond_accessibility	2.1785316	0.6609731	0.9824891	0.7089627	0.07115197
chr21	43369308	3.1780539	1.3415368	1.8365171	acetylated_beyond_accessibility	1.6781647	0.7683041	0.38363492	0.59848046	-0.0082114935
chr7	20219791	7.106606	5.270013	1.8365932	acetylated_beyond_accessibility	-1.023294	1.5224805	1.3266435	1.6428518	0.017956257
chr12	14970690	3.3322046	1.4951048	1.8370998	acetylated_beyond_accessibility	2.1032844	0.7714672	0.67510176	1.190587	0.10541403
chr10	28810632	5.7930136	3.9549959	1.8380177	acetylated_beyond_accessibility	-1.0653615	0.58377194	-0.044106483	0.40662408	-0.010085106
chr7	138354270	5.4424176	3.6042244	1.8381932	acetylated_beyond_accessibility	-0.8336024	0.48216748	0.15735269	-0.35614467	0.046617985
chr17	55090407	4.3307333	2.4917476	1.8389857	acetylated_beyond_accessibility	0.9500463	1.5155251	1.1063979	1.0993068	-0.010821819
chr17	45335945	4.4188404	2.5796416	1.8391988	acetylated_beyond_accessibility	-0.054917812	0.28360438	0.39361787	0.3547032	0.0095329285
chr17	78130568	5.7004437	3.8602118	1.8402319	acetylated_beyond_accessibility	-0.9838891	-0.09772873	-0.48423338	-0.5395541	-0.10076976
chr12	53676102	6.3664703	4.5256944	1.840776	acetylated_beyond_accessibility	-0.22903013	0.904304	0.71587133	0.60498095	-0.12053347
chr17	16381036	5.9814143	4.140183	1.8412313	acetylated_beyond_accessibility	1.694798	0.9901562	0.2916174	0.8994856	-0.13451004
chr10	101824944	4.8598123	3.0175922	1.8422201	acetylated_beyond_accessibility	-0.07925224	1.1623676	0.28632975	0.5415635	2.1219254e-05
chr12	116561625	5.398163	3.5558486	1.8423142	acetylated_beyond_accessibility	-0.37975883	0.759285	0.25631762	0.5300298	-0.074513674
chr17	78034863	4.0943446	2.2506633	1.8436813	acetylated_beyond_accessibility	2.0354686	0.64342356	0.70630836	0.6787231	0.02394247
chr7	139888260	4.691348	2.846776	1.8445721	acetylated_beyond_accessibility	1.2922654	0.99896	0.43822813	0.8114326	0.058159113
chr8	145069666	4.1743875	2.3289201	1.8454673	acetylated_beyond_accessibility	0.63707805	0.2340746	0.3066573	0.28020954	-0.06363082
chr6	44059548	6.461468	4.6145473	1.846921	acetylated_beyond_accessibility	-0.8397975	0.47234964	0.43891287	0.66878843	0.0038166046
chr6	26286503	6.4630294	4.615847	1.8471823	acetylated_beyond_accessibility	-0.87193537	-0.011734962	-0.12778044	-0.007900238	-0.017643929
chr12	92389596	2.8332133	0.9852198	1.8479936	acetylated_beyond_accessibility	2.6585855	0.6352187	0.5267151	0.5373754	0.15344101
chr10	95532712	5.8081427	3.9587193	1.8494234	acetylated_beyond_accessibility	-1.6633694	0.3096285	0.20332718	0.21938658	-0.009736776
chr7	11282152	4.4998097	2.6499517	1.849858	acetylated_beyond_accessibility	0.24626088	1.5368083	0.49191022	0.5863564	0.024010658
chr6	119566954	4.89784	3.0479143	1.8499258	acetylated_beyond_accessibility	-0.24855971	0.7885423	0.05998707	0.24708939	0.0052797794
chr6	28974700	4.454347	2.6039348	1.8504124	acetylated_beyond_accessibility	0.2747259	0.5398097	0.14032793	0.38563776	0.014636993
chr12	11795914	4.276666	2.4259949	1.8506713	acetylated_beyond_accessibility	1.2903821	0.48126364	0.42568922	0.52639437	0.023818254
chr17	47266170	4.477337	2.6265397	1.8507972	acetylated_beyond_accessibility	1.1253791	1.1699309	0.5697737	0.78446794	0.011488199
chr17	79009677	5.365976	3.514996	1.8509798	acetylated_beyond_accessibility	0.25354695	0.2029934	-0.45801902	0.10823655	-0.104824305
chr17	33914336	3.8066626	1.9544092	1.8522533	acetylated_beyond_accessibility	0.9583229	0.34153497	0.2173835	0.23020542	0.05258715
chr10	22616042	6.001415	4.14798	1.8534346	acetylated_beyond_accessibility	-0.85191035	0.50770235	0.12398338	0.925385	-0.018599033
chr6	43687204	5.710427	3.8562124	1.8542144	acetylated_beyond_accessibility	0.86245227	1.4199755	0.48855805	1.0583465	-0.005246401
chr7	44638285	5.192957	3.3377624	1.8551946	acetylated_beyond_accessibility	0.64932036	0.8319783	0.66337156	1.2188616	0.05383444
chr20	63215253	4.962845	3.1069953	1.8558495	acetylated_beyond_accessibility	1.9151757	0.6268749	0.151129	0.38587022	-0.090834856
chr7	99807573	5.1357985	3.279231	1.8565674	acetylated_beyond_accessibility	0.99138784	0.86484575	0.21492338	0.4971373	0.06850052
chr8	128344133	3.988984	2.1319706	1.8570135	acetylated_beyond_accessibility	0.09183216	1.0127068	0.19553185	1.2273045	-0.0433743
chr17	6994388	6.248043	4.3906527	1.8573904	acetylated_beyond_accessibility	-0.2439866	0.36794567	0.45786095	0.5691767	-0.099915504
chr12	116558592	6.383507	4.5242214	1.8592854	acetylated_beyond_accessibility	-1.2732644	0.5132971	0.20673418	0.501461	-0.110099316
chr18	3604939	7.7463007	5.8865485	1.8597522	acetylated_beyond_accessibility	-2.0435214	0.19397116	0.595716	0.7999034	-0.03737068
chr20	34888770	4.543295	2.682633	1.860662	acetylated_beyond_accessibility	0.24809027	0.19919372	0.033823967	0.5979996	0.024894476
chr6	44041733	6.1903152	4.3294015	1.8609138	acetylated_beyond_accessibility	-1.2652991	1.0722289	0.30212688	1.4227009	-0.007311344
chr8	23253010	3.8918204	2.0304358	1.8613846	acetylated_beyond_accessibility	0.74027467	0.5114925	0.122820854	0.58177376	0.028145075
chr12	28760242	3.6635616	1.802057	1.8615046	acetylated_beyond_accessibility	0.50207806	1.0607021	0.9248631	0.9202032	0.07924974
chr7	27678342	4.4886365	2.6270833	1.8615532	acetylated_beyond_accessibility	1.0078933	0.66413164	0.5218668	0.58111286	0.041252375
chr7	66908797	4.0430512	2.181281	1.8617702	acetylated_beyond_accessibility	-0.08043957	0.31723213	0.11691451	0.22963285	0.032068968
chr18	79260507	4.204693	2.3422852	1.8624077	acetylated_beyond_accessibility	-0.13730264	0.2800374	0.39469957	0.32087708	0.013582706
chr6	32970082	7.488853	5.626021	1.8628321	acetylated_beyond_accessibility	-0.39863586	1.0227733	0.76853657	0.836483	-0.10054731
chr12	65657055	3.871201	2.0082808	1.8629203	acetylated_beyond_accessibility	-0.4135896	0.6091685	0.15184903	0.2010274	0.046416044
chr22	41303414	5.3375382	3.4738014	1.8637369	acetylated_beyond_accessibility	-0.6001117	0.5305755	-0.0713532	0.44155645	0.06570959
chr8	11909220	4.1431346	2.2775745	1.86556	acetylated_beyond_accessibility	0.17402077	0.19949102	0.033473253	0.101062536	-0.044095993
chr8	38347568	4.4998097	2.632989	1.8668208	acetylated_beyond_accessibility	0.43388844	1.1297841	0.75512004	1.5590243	-0.0044989586
chr12	80088040	4.060443	2.193619	1.8668239	acetylated_beyond_accessibility	2.2482126	1.4509056	1.4109437	1.7268379	0.052313805
chr8	95223673	4.59512	2.7280052	1.8671148	acetylated_beyond_accessibility	0.1998558	1.0629735	0.6548574	0.8038969	-0.011130333
chr10	97651072	4.2195077	2.3514879	1.8680198	acetylated_beyond_accessibility	0.9646759	0.3659799	0.3784244	0.3253293	0.012238979
chr17	6599571	3.4965076	1.6280239	1.8684838	acetylated_beyond_accessibility	0.3399974	0.42563128	0.14839232	0.12740374	0.08761287
chr6	26523058	5.46806	3.5985906	1.8694694	acetylated_beyond_accessibility	-0.28500462	1.2727487	0.012858629	0.10654402	0.019176483
chr7	106447643	4.9698133	3.1002545	1.8695588	acetylated_beyond_accessibility	-0.15691137	0.5988264	0.08812451	0.4996369	0.0618577
chr22	26479577	5.7589016	3.8892884	1.8696132	acetylated_beyond_accessibility	-0.685112	0.50700235	0.04006958	0.7595267	0.06694007
chr21	33976347	6.1590953	4.2894616	1.8696337	acetylated_beyond_accessibility	-0.8293278	0.33994007	0.28868055	0.6793051	-0.0071310997
chr6	43687815	5.9738097	4.10385	1.8699598	acetylated_beyond_accessibility	1.7915254	2.3635235	0.8687682	1.2584953	-0.03161192
chr7	91300302	6.4831076	4.612643	1.8704648	acetylated_beyond_accessibility	-0.9367795	0.5875344	0.31573868	0.56622934	0.0406332
chr17	5619079	5.676754	3.8059564	1.8707976	acetylated_beyond_accessibility	0.7315879	0.66356707	0.67256784	0.8248501	-0.06163621
chr20	50130171	4.0943446	2.2233062	1.8710384	acetylated_beyond_accessibility	0.88721585	0.73111844	0.26219463	0.2547543	-0.049912453
chr12	46586030	3.8066626	1.9356	1.8710625	acetylated_beyond_accessibility	0.9443853	0.9954145	-0.0024776459	0.5014155	0.01677692
chr7	129066460	6.6783423	4.8072376	1.8711047	acetylated_beyond_accessibility	-2.4432864	1.0009403	0.1250639	0.54844046	0.030967712
chr21	38220513	5.379897	3.5085464	1.8713508	acetylated_beyond_accessibility	-0.48178148	0.5620346	0.3104596	0.76212406	0.02523613
chr10	119521972	4.204693	2.333017	1.8716757	acetylated_beyond_accessibility	1.8224528	1.0549085	0.93063235	0.34403896	0.012549162
chr20	45972209	7.1623974	5.290603	1.8717942	acetylated_beyond_accessibility	-0.052927494	-0.25468302	0.6210418	0.33075285	-0.18582726
chr17	58336025	6.5971456	4.7243204	1.8728251	acetylated_beyond_accessibility	-0.83877563	1.1188235	0.06753063	1.053577	-0.12775993
chr18	49491584	5.605802	3.7321734	1.8736286	acetylated_beyond_accessibility	-0.20843792	0.6079688	0.31859016	0.23754835	-0.009313107
chr10	117409158	5.7268476	3.8531694	1.8736782	acetylated_beyond_accessibility	-0.25269127	0.9580002	0.32448435	0.7967615	-0.013971329
chr18	9804152	7.1608458	5.28707	1.873776	acetylated_beyond_accessibility	-2.7281978	0.40367937	-0.026161194	0.4451661	-0.03661251
chr10	24909210	4.7095304	2.83523	1.8743002	acetylated_beyond_accessibility	0.6280503	0.50753164	0.34135008	0.5844841	5.1498413e-05
chr8	144950790	5.0172796	3.142651	1.8746285	acetylated_beyond_accessibility	0.1746962	0.08881736	-0.103477955	-0.04439473	-0.11985755
chr8	129992705	6.6240654	4.748794	1.8752713	acetylated_beyond_accessibility	-0.7831938	1.1127505	0.8724475	1.396482	-0.06520462
chr6	135075195	4.727388	2.8519022	1.8754857	acetylated_beyond_accessibility	-0.47672462	0.11925483	0.041847706	0.62500405	0.02669406
chr22	26619627	4.1108737	2.2343097	1.876564	acetylated_beyond_accessibility	0.3007133	-0.21265173	-0.14950013	-0.05377531	0.03955269
chr20	37223251	3.218876	1.3417374	1.8771385	acetylated_beyond_accessibility	1.184178	0.2511319	0.17861831	0.2582556	-0.01038456
chr22	26618109	5.164786	3.2875926	1.8771932	acetylated_beyond_accessibility	0.08561587	0.44213605	0.18159604	0.4431708	0.062180996
chr22	12602470	5.3375382	3.4598763	1.877662	acetylated_beyond_accessibility	0.36959505	0.120405436	-0.18161511	0.37653804	0.00027108192
chr22	29382983	4.4426513	2.5638957	1.8787556	acetylated_beyond_accessibility	0.86583376	0.24748087	0.27474546	0.31690764	0.04283762
chr17	69970049	3.8286414	1.9497399	1.8789015	acetylated_beyond_accessibility	1.9895546	0.46520567	0.5156412	0.40463424	0.07992768
chr6	139376184	6.4393506	4.5591283	1.8802223	acetylated_beyond_accessibility	-0.49489832	1.3129144	0.31805563	1.0305939	-0.022604942
chr22	37306954	4.0943446	2.2139692	1.8803754	acetylated_beyond_accessibility	0.7798264	-0.21384811	-0.107760906	-0.10412121	0.033979893
chr17	33889244	5.220356	3.339037	1.881319	acetylated_beyond_accessibility	-0.53958774	-0.11927414	0.2553115	0.23785186	-0.017831802
chr7	116466572	4.454347	2.5730052	1.8813419	acetylated_beyond_accessibility	0.14270806	0.92046356	0.055693626	0.6236806	0.032172203
chr6	4371441	5.605802	3.72443	1.881372	acetylated_beyond_accessibility	-0.40299487	0.4606824	0.51978064	0.74826336	0.018155813
chr20	35120357	5.9584246	4.0769787	1.8814459	acetylated_beyond_accessibility	-1.2077048	1.1652327	0.13093948	0.64727974	-0.040337563
chr7	6995807	3.6635616	1.7815495	1.8820121	acetylated_beyond_accessibility	1.5192645	-0.2886969	0.15529299	0.20317852	0.022978425
chr6	24743626	4.4998097	2.6162965	1.8835132	acetylated_beyond_accessibility	1.8545043	1.5511601	1.2341998	1.0170677	0.038160563
chr17	20868369	4.7791233	2.8943777	1.8847456	acetylated_beyond_accessibility	-0.41179156	-0.05090046	-0.22560072	0.50105	-0.027756691
chr12	47775454	6.40688	4.521255	1.8856249	acetylated_beyond_accessibility	-0.14784479	1.3411465	0.6877899	1.1132827	-0.12679625
chr7	100642621	5.897154	4.011029	1.8861251	acetylated_beyond_accessibility	-0.9169297	0.5108824	-0.63170767	-0.049449444	0.031713486
chr17	42320110	7.4512415	5.5649257	1.8863158	acetylated_beyond_accessibility	-2.3187592	0.56833315	0.25610828	0.90313673	-0.12909126
chr8	101376229	4.94876	3.061648	1.8871121	acetylated_beyond_accessibility	0.9712882	1.515212	0.9813194	1.2660694	-0.012110472
chr17	18025776	3.5263605	1.6382626	1.8880979	acetylated_beyond_accessibility	0.96695125	0.93951	0.41781485	0.6403116	0.06979978
chr22	41512992	4.7095304	2.820837	1.8886933	acetylated_beyond_accessibility	-0.1042335	0.10169935	0.53940797	-0.041331053	0.021422863
chr10	72637612	4.9904327	3.1008012	1.8896315	acetylated_beyond_accessibility	-0.38477445	1.2837937	0.46237016	1.5431445	-0.0042803288
chr6	161205231	6.5323343	4.6420474	1.8902869	acetylated_beyond_accessibility	-1.6954958	1.0277967	0.16597748	0.44528246	-0.03397703
chr7	873516	5.370638	3.4796622	1.8909757	acetylated_beyond_accessibility	-0.25062084	0.3295548	0.2607782	0.5627816	0.028462172
chr22	39965909	4.836282	2.9451303	1.8911514	acetylated_beyond_accessibility	-0.27665043	0.4486866	0.27986526	0.5812969	0.045502424
chr7	22156556	3.8286414	1.935665	1.8929764	acetylated_beyond_accessibility	1.1234044	0.89727604	0.5416113	0.5839573	0.027044654
chr8	966997	4.691348	2.797707	1.893641	acetylated_beyond_accessibility	-0.20776772	0.2600968	0.3158443	0.37992764	0.0072414875
chr20	45885124	4.5108595	2.6164834	1.894376	acetylated_beyond_accessibility	0.29567242	1.4762862	0.30352116	1.0989344	-0.009181976
chr17	53748872	4.9904327	3.0959191	1.8945136	acetylated_beyond_accessibility	0.9826741	0.8354378	0.35811853	0.48743653	-0.043384075
chr7	26850510	3.8501477	1.9548863	1.8952614	acetylated_beyond_accessibility	1.1294428	0.3434435	0.2659918	0.41500866	0.025802016
chr20	51437728	4.4998097	2.604227	1.8955827	acetylated_beyond_accessibility	1.5759358	0.7614844	0.9263487	1.1153319	0.02011323
chr22	42498903	4.276666	2.3802931	1.896373	acetylated_beyond_accessibility	0.54336476	0.05605197	0.14098334	0.17503095	0.04076743
chr17	77070898	6.3350544	4.438658	1.8963962	acetylated_beyond_accessibility	-0.69031906	0.6520791	0.16683722	0.33847666	-0.115578175
chr10	13415083	4.9272537	3.0301008	1.8971529	acetylated_beyond_accessibility	-0.048036337	-0.6732912	-0.17845011	0.085975885	0.008020401
chr10	77971530	6.89467	4.9973626	1.8973074	acetylated_beyond_accessibility	-1.4337797	0.32262087	0.10374498	0.9624753	-0.02646494
chr6	30786106	5.081404	3.18379	1.8976142	acetylated_beyond_accessibility	-0.02661848	1.7287824	0.31906962	0.82304597	0.007917881
chr8	23516861	5.170484	3.2721643	1.8983197	acetylated_beyond_accessibility	-0.7146704	0.6557729	-0.10085726	0.12196612	-0.030637264
chr7	37974143	5.411646	3.5131855	1.8984604	acetylated_beyond_accessibility	0.027395964	0.63420486	0.3354931	0.84700394	0.03612852
chr7	130025989	5.9532433	4.0540676	1.8991756	acetylated_beyond_accessibility	-0.72972894	1.7967343	0.5238986	1.3091888	0.03666973
chr18	9073795	4.317488	2.4182568	1.8992314	acetylated_beyond_accessibility	0.03283477	0.37292504	0.012256384	0.6152592	-0.003419876
chr17	34387198	4.0430512	2.1431756	1.8998756	acetylated_beyond_accessibility	1.4656627	0.3810706	0.72454405	0.45053625	0.03324318
chr12	65667635	4.3694477	2.4693542	1.9000936	acetylated_beyond_accessibility	0.4430747	0.60773754	0.27657032	0.6888943	0.023406029
chr17	28034405	6.082219	4.1819477	1.9002714	acetylated_beyond_accessibility	0.79888725	1.3695545	1.0794196	1.0748749	-0.09490776
chr10	79178753	6.9498563	5.0482187	1.9016376	acetylated_beyond_accessibility	-2.5930312	0.59154415	-0.2660885	0.37915087	-0.03589964
chr17	13347650	3.2580965	1.3554175	1.902679	acetylated_beyond_accessibility	1.4988248	0.49314797	0.7500274	0.5769825	0.118434906
chr12	108691780	7.130899	5.227969	1.9029298	acetylated_beyond_accessibility	-3.0689049	0.76456356	0.03878355	0.7395997	-0.14194584
chr10	73930226	5.768321	3.8652916	1.9030294	acetylated_beyond_accessibility	-1.4103642	0.43938112	-0.103337765	-0.14016676	-0.017852306
chr12	68381530	4.5325994	2.6274552	1.9051442	acetylated_beyond_accessibility	0.56491685	0.3584609	0.08376479	0.24618721	-0.008495569
chr6	89035900	5.236442	3.3311749	1.9052672	acetylated_beyond_accessibility	1.153029	1.0091548	0.751523	1.1022267	0.046248674
chr12	50365925	4.65396	2.747068	1.9068923	acetylated_beyond_accessibility	0.13051152	0.56464624	0.32423115	0.52607155	0.0015761852
chr8	123631296	5.476464	3.5692022	1.9072616	acetylated_beyond_accessibility	-0.64917064	0.6556971	0.48454595	0.9661844	-0.018623114
chr18	9009227	6.650279	4.742557	1.907722	acetylated_beyond_accessibility	0.059559822	0.8912072	0.44831753	0.4019847	-0.020124912
chr7	130151662	4.5325994	2.623242	1.9093575	acetylated_beyond_accessibility	0.8033669	1.2115612	0.5406842	0.61001205	0.046914816
chr7	592453	5.433722	3.5243144	1.9094076	acetylated_beyond_accessibility	1.1417923	0.34531736	1.1952162	0.9961715	0.0461843
chr20	58542342	4.59512	2.6851983	1.9099216	acetylated_beyond_accessibility	4.0122313	0.3332796	1.4129395	0.13893557	-0.1017344
chr20	23156321	5.525453	3.615246	1.910207	acetylated_beyond_accessibility	-0.85528564	0.91357017	0.063955784	-0.120895624	0.006743431
chr7	7042687	4.060443	2.1499717	1.9104712	acetylated_beyond_accessibility	0.09077549	0.034671545	0.0022189617	-0.22123218	0.01957035
chr20	38757632	3.7376697	1.8270195	1.9106503	acetylated_beyond_accessibility	1.3846014	0.5812726	0.20195365	0.17971563	0.0012841225
chr17	44708606	6.0088134	4.0970755	1.9117379	acetylated_beyond_accessibility	1.7259798	0.50198174	0.683949	0.8415942	-0.07616711
chr12	8887051	5.521461	3.6086912	1.9127698	acetylated_beyond_accessibility	-0.19401813	0.08643484	0.1662283	0.6441188	-0.052251577
chr7	73750130	4.060443	2.147369	1.913074	acetylated_beyond_accessibility	0.72436476	0.16567898	0.18167257	0.08855963	0.029411554
chr10	70656680	3.871201	1.9569072	1.9142939	acetylated_beyond_accessibility	0.64272416	0.49417937	0.26062286	0.40517437	0.00950253
