chr	center	observed_log	atac_pred_log	true_residual	class	multimodal_residual
chr22	20523245	6.4676986	5.389407	1.0782914	acetylated_beyond_accessibility	-0.06733894
chr12	118330699	5.971262	4.89271	1.0785518	acetylated_beyond_accessibility	0.40513992
chr10	11141608	6.395262	5.316454	1.0788078	acetylated_beyond_accessibility	0.28700542
chr18	9005650	6.052089	4.971809	1.0802803	acetylated_beyond_accessibility	0.11172342
chr8	102811032	6.173786	5.0928454	1.0809407	acetylated_beyond_accessibility	0.65849066
chr7	151039794	6.452049	5.371085	1.0809636	acetylated_beyond_accessibility	-0.13128805
chr17	74282865	5.652489	4.5707245	1.0817647	acetylated_beyond_accessibility	0.13848257
chr17	27474262	6.364751	5.2819853	1.0827656	acetylated_beyond_accessibility	0.45957184
chr8	47557388	6.107023	5.024026	1.0829968	acetylated_beyond_accessibility	0.8023486
chr22	30182233	4.3694477	3.2859719	1.0834758	acetylated_beyond_accessibility	0.47794414
chr10	95532712	6.156979	5.071188	1.0857911	acetylated_beyond_accessibility	0.46932507
chr6	143065157	6.011267	4.9250054	1.0862617	acetylated_beyond_accessibility	-0.04981327
chr8	129446792	5.8021183	4.715457	1.0866613	acetylated_beyond_accessibility	0.14120054
chr18	59516536	4.744932	3.6568866	1.0880456	acetylated_beyond_accessibility	0.33704233
chr10	113854540	6.559615	5.4714236	1.0881915	acetylated_beyond_accessibility	-0.27229738
chr6	124981699	6.461468	5.3730025	1.0884657	acetylated_beyond_accessibility	0.28287697
chr7	102081055	6.499787	5.40923	1.0905566	acetylated_beyond_accessibility	0.6263714
chr12	31833455	5.613128	4.522009	1.0911193	acetylated_beyond_accessibility	-0.16187096
chr17	27968396	6.4876842	5.396113	1.0915713	acetylated_beyond_accessibility	-0.2936144
chr8	18130285	5.5012584	4.408961	1.0922976	acetylated_beyond_accessibility	0.27358627
chr10	71635552	6.2383246	5.1456494	1.0926752	acetylated_beyond_accessibility	0.05088377
chr17	55451432	6.3613024	5.266843	1.0944595	acetylated_beyond_accessibility	0.34346342
chr6	134315372	5.9687076	4.87386	1.0948477	acetylated_beyond_accessibility	0.6211333
chr20	17925549	6.177944	5.081627	1.0963173	acetylated_beyond_accessibility	0.5620947
chr6	15106902	6.25575	5.158362	1.0973883	acetylated_beyond_accessibility	0.1980505
chr6	88670647	4.26268	3.1645417	1.0981383	acetylated_beyond_accessibility	-0.11467171
chr17	69013665	5.723585	4.624333	1.0992522	acetylated_beyond_accessibility	0.14507866
chr6	15735946	6.0844994	4.984407	1.1000924	acetylated_beyond_accessibility	0.16901731
chr7	150313562	6.4861608	5.3857346	1.1004262	acetylated_beyond_accessibility	0.3171749
chr7	103843911	6.371612	5.270341	1.1012712	acetylated_beyond_accessibility	0.68160915
chr6	10771574	6.54103	5.439437	1.101593	acetylated_beyond_accessibility	0.6021986
chr12	51972995	6.4002576	5.297809	1.1024485	acetylated_beyond_accessibility	0.34776354
chr12	93938534	5.669881	4.566939	1.102942	acetylated_beyond_accessibility	0.062026978
chr6	27473113	6.1862087	5.0822034	1.1040053	acetylated_beyond_accessibility	0.44515276
chr17	63028561	4.0253515	2.9204278	1.1049237	acetylated_beyond_accessibility	0.55733395
chr6	36025720	5.7170277	4.6113214	1.1057062	acetylated_beyond_accessibility	0.18710089
chr22	39946770	6.3099184	5.203746	1.1061726	acetylated_beyond_accessibility	0.33035183
chr12	89757050	6.0306854	4.924229	1.1064563	acetylated_beyond_accessibility	0.14989805
chr17	33871863	6.398595	5.292078	1.1065168	acetylated_beyond_accessibility	0.48702383
chr7	130132493	6.4002576	5.29348	1.1067777	acetylated_beyond_accessibility	-0.20764875
chr21	43884318	6.1114674	5.003475	1.1079922	acetylated_beyond_accessibility	0.7582054
chr6	30769588	6.395262	5.287103	1.1081586	acetylated_beyond_accessibility	0.16887665
chr21	45411649	6.280396	5.171968	1.108428	acetylated_beyond_accessibility	0.6543231
chr18	968374	6.2025356	5.093877	1.1086588	acetylated_beyond_accessibility	0.09605789
chr10	63111076	5.820083	4.710381	1.1097021	acetylated_beyond_accessibility	-0.17115116
chr6	149140620	6.481577	5.3718333	1.1097436	acetylated_beyond_accessibility	0.33829784
chr17	59837778	6.4297194	5.3198366	1.1098828	acetylated_beyond_accessibility	0.855649
chr10	11115556	4.65396	3.5439425	1.1100178	acetylated_beyond_accessibility	-0.026573181
chr7	158781503	3.713572	2.6014075	1.1121645	acetylated_beyond_accessibility	-0.71727705
chr17	44266778	6.3681874	5.255626	1.1125612	acetylated_beyond_accessibility	0.16658878
chr17	13538720	6.2690964	5.156008	1.1130886	acetylated_beyond_accessibility	0.39127254
chr17	33874886	6.313548	5.199905	1.1136432	acetylated_beyond_accessibility	-0.083185196
chr8	90197503	6.4361506	5.320345	1.1158056	acetylated_beyond_accessibility	0.73860216
chr10	71860604	6.4118185	5.2949324	1.1168861	acetylated_beyond_accessibility	0.4895811
chr6	135306720	6.216606	5.099017	1.117589	acetylated_beyond_accessibility	-0.09759569
chr6	49505391	3.218876	2.100679	1.118197	acetylated_beyond_accessibility	0.6590986
chr12	89180185	3.8501477	2.731771	1.1183767	acetylated_beyond_accessibility	0.32365346
chr7	70568993	6.163315	5.0443506	1.1189642	acetylated_beyond_accessibility	0.24099398
chr6	135074105	5.8348107	4.715716	1.1190948	acetylated_beyond_accessibility	0.26522207
chr20	33689096	5.9788857	4.8594656	1.11942	acetylated_beyond_accessibility	0.44192314
chr6	4942139	6.4345465	5.3150616	1.1194849	acetylated_beyond_accessibility	0.74128675
chr6	2816348	3.713572	2.593215	1.120357	acetylated_beyond_accessibility	0.19576716
chr12	93742382	6.4707994	5.3501306	1.1206689	acetylated_beyond_accessibility	0.5063672
chr7	97954221	3.0445225	1.9236724	1.1208501	acetylated_beyond_accessibility	-0.26163745
chr12	10390054	2.8903718	1.7693334	1.1210384	acetylated_beyond_accessibility	0.62767625
chr12	50918749	4.6051702	3.483076	1.1220942	acetylated_beyond_accessibility	0.53728867
chr17	81792768	3.1780539	2.0558324	1.1222215	acetylated_beyond_accessibility	-0.68538165
chr6	4727830	6.5834093	5.4605613	1.122848	acetylated_beyond_accessibility	0.31859684
chr6	3288521	6.3868794	5.2629533	1.1239262	acetylated_beyond_accessibility	0.06717348
chr21	36430214	6.4661446	5.3398066	1.126338	acetylated_beyond_accessibility	0.3629055
chr6	139648626	6.7129564	5.5863414	1.126615	acetylated_beyond_accessibility	0.11946106
chr7	106216613	6.0844994	4.9578066	1.1266928	acetylated_beyond_accessibility	0.3171363
chr6	2857931	6.378426	5.2514153	1.1270108	acetylated_beyond_accessibility	0.4287963
chr6	52301536	6.089045	4.960378	1.1286669	acetylated_beyond_accessibility	0.20771074
chr17	58492784	6.340359	5.210834	1.1295252	acetylated_beyond_accessibility	0.52407646
chr6	126118246	5.8493247	4.719695	1.1296296	acetylated_beyond_accessibility	0.37224388
chr20	53181132	5.986452	4.856608	1.1298442	acetylated_beyond_accessibility	0.2981534
chr6	143727305	5.6937323	4.5634165	1.1303158	acetylated_beyond_accessibility	-0.13994122
chr6	146549037	6.3080983	5.1769524	1.131146	acetylated_beyond_accessibility	0.6394763
chr7	135943689	6.2422233	5.1103945	1.1318288	acetylated_beyond_accessibility	0.3264575
chr6	143164759	6.4150968	5.2818475	1.1332493	acetylated_beyond_accessibility	0.6906295
chr10	14181414	5.9558372	4.822259	1.1335783	acetylated_beyond_accessibility	0.29505253
chr7	16397569	3.8286414	2.6948025	1.1338389	acetylated_beyond_accessibility	0.43263197
chr10	21130329	6.2576675	5.123517	1.1341505	acetylated_beyond_accessibility	0.5420227
chr7	73562553	6.317165	5.180414	1.1367507	acetylated_beyond_accessibility	0.67166805
chr12	4153734	6.413459	5.275793	1.1376657	acetylated_beyond_accessibility	0.23491478
chr8	127619111	5.9989367	4.861253	1.1376839	acetylated_beyond_accessibility	0.5436144
chr8	129583477	6.4504704	5.311974	1.1384964	acetylated_beyond_accessibility	0.8322978
chr17	57379876	6.4769726	5.337565	1.1394076	acetylated_beyond_accessibility	0.21315765
chr6	20846734	6.295266	5.1556497	1.1396165	acetylated_beyond_accessibility	0.38381004
chr17	82345534	6.35437	5.2131176	1.1412525	acetylated_beyond_accessibility	0.42123652
chr8	3108388	5.6869755	4.545409	1.1415663	acetylated_beyond_accessibility	0.5481658
chr8	16565858	5.5134287	4.3705845	1.1428442	acetylated_beyond_accessibility	0.031492233
chr7	129054740	6.003887	4.8590527	1.1448345	acetylated_beyond_accessibility	0.48534632
chr6	133701819	6.505784	5.3604097	1.1453743	acetylated_beyond_accessibility	1.045773
chr6	84667739	5.3565865	4.210837	1.1457496	acetylated_beyond_accessibility	0.6189151
chr8	11879681	6.461468	5.315403	1.1460652	acetylated_beyond_accessibility	0.39428997
chr12	60144474	6.452049	5.305767	1.1462817	acetylated_beyond_accessibility	0.6152129
chr6	134195610	6.3868794	5.2380676	1.1488118	acetylated_beyond_accessibility	0.3895626
chr10	17003313	6.1092477	4.9602385	1.1490092	acetylated_beyond_accessibility	0.4506569
chr6	42028484	6.410175	5.259903	1.1502719	acetylated_beyond_accessibility	0.5186753
chr18	3706684	6.481577	5.3310695	1.1505075	acetylated_beyond_accessibility	-0.08466673
chr17	601901	6.291569	5.1398625	1.1517067	acetylated_beyond_accessibility	0.18494844
chr7	6451457	6.0402546	4.8884215	1.151833	acetylated_beyond_accessibility	0.3938651
chr22	21109168	5.6970935	4.5444975	1.152596	acetylated_beyond_accessibility	-0.14750099
chr10	29009628	6.3332796	5.1804075	1.1528721	acetylated_beyond_accessibility	0.25246143
chr17	4002484	6.3969297	5.243196	1.1537337	acetylated_beyond_accessibility	0.16213655
chr7	6056757	6.2822666	5.128169	1.1540976	acetylated_beyond_accessibility	0.48328638
chr6	13987655	6.517671	5.3598714	1.1577997	acetylated_beyond_accessibility	0.4029808
chr17	82462115	6.610696	5.4527707	1.1579251	acetylated_beyond_accessibility	0.07834959
chr8	129581731	6.496775	5.3386884	1.1580868	acetylated_beyond_accessibility	-0.08416319
chr7	135410216	5.556828	4.397846	1.1589818	acetylated_beyond_accessibility	0.6939149
chr6	69758433	5.755742	4.5965137	1.1592283	acetylated_beyond_accessibility	0.29396534
chr7	129586203	4.75359	3.5929513	1.1606388	acetylated_beyond_accessibility	0.037951946
chr10	102112540	6.539586	5.3782387	1.1613474	acetylated_beyond_accessibility	0.56027985
chr7	25228486	3.295837	2.1344543	1.1613827	acetylated_beyond_accessibility	0.30106282
chr7	102993142	6.419995	5.2575254	1.1624694	acetylated_beyond_accessibility	0.4843235
chr22	22262898	4.1743875	3.010307	1.1640804	acetylated_beyond_accessibility	-0.26652813
chr20	381308	6.3456364	5.18051	1.1651263	acetylated_beyond_accessibility	0.43328905
chr12	108123620	6.25575	5.090507	1.1652431	acetylated_beyond_accessibility	-0.3392229
chr17	67784503	6.297109	5.131757	1.1653523	acetylated_beyond_accessibility	0.6660528
chr12	96376300	6.289716	5.1240706	1.1656451	acetylated_beyond_accessibility	0.6432972
chr12	46430576	6.3733196	5.206304	1.1670156	acetylated_beyond_accessibility	0.6508026
chr17	27822334	3.3672957	2.19909	1.1682057	acetylated_beyond_accessibility	0.6504371
chr12	75781787	5.7203116	4.551314	1.1689978	acetylated_beyond_accessibility	0.6224766
chr7	139916289	6.50129	5.330961	1.1703286	acetylated_beyond_accessibility	0.964509
chr17	69103946	6.1463294	4.973896	1.1724334	acetylated_beyond_accessibility	0.10407829
chr6	26351678	6.2672005	5.094643	1.1725574	acetylated_beyond_accessibility	0.3578496
chr21	35417112	4.644391	3.4703665	1.1740246	acetylated_beyond_accessibility	0.5249953
chr6	31827379	6.4473057	5.272898	1.1744075	acetylated_beyond_accessibility	0.23488855
chr10	5462543	6.562444	5.3878155	1.1746287	acetylated_beyond_accessibility	0.11998844
chr18	9424451	4.6728287	3.4970531	1.1757755	acetylated_beyond_accessibility	-0.52838683
chr20	5720067	6.2106	5.0338297	1.1767702	acetylated_beyond_accessibility	0.39816284
chr10	17203634	5.6970935	4.52015	1.1769433	acetylated_beyond_accessibility	0.68879604
chr10	69489072	3.988984	2.8112607	1.1777234	acetylated_beyond_accessibility	-0.06224966
chr12	93925965	4.0775375	2.898405	1.1791325	acetylated_beyond_accessibility	0.6482849
chr7	66265786	4.5108595	3.3314614	1.1793981	acetylated_beyond_accessibility	0.0008249283
chr7	6965233	2.3978953	1.2180648	1.1798306	acetylated_beyond_accessibility	0.23419762
chr6	147709698	6.249975	5.070032	1.1799431	acetylated_beyond_accessibility	0.8541117
chr8	38092313	6.403574	5.2233496	1.1802244	acetylated_beyond_accessibility	0.71057034
chr7	112573907	6.073045	4.892255	1.18079	acetylated_beyond_accessibility	0.22388363
chr10	80772192	6.4297194	5.248825	1.1808944	acetylated_beyond_accessibility	0.41467667
chr6	157393362	6.44254	5.261522	1.1810184	acetylated_beyond_accessibility	0.2216425
chr20	47607034	6.280396	5.0993624	1.1810336	acetylated_beyond_accessibility	0.051245213
chr12	65182390	5.846439	4.664817	1.181622	acetylated_beyond_accessibility	0.55261517
chr6	129684148	6.2934194	5.111751	1.1816683	acetylated_beyond_accessibility	0.5794978
chr18	2325865	6.529419	5.3477073	1.1817117	acetylated_beyond_accessibility	0.85203695
chr6	3023988	6.381816	5.1992474	1.1825686	acetylated_beyond_accessibility	0.31521034
chr20	31706998	6.410175	5.2270145	1.1831603	acetylated_beyond_accessibility	0.41031122
chr7	12731725	6.3207684	5.137532	1.1832361	acetylated_beyond_accessibility	0.6408944
chr6	90045156	6.0282784	4.844049	1.1842294	acetylated_beyond_accessibility	0.2557454
chr12	55492377	3.5553482	2.3687646	1.1865835	acetylated_beyond_accessibility	0.7263274
chr10	13404486	6.418365	5.2315187	1.1868463	acetylated_beyond_accessibility	0.576478
chr12	92404957	6.4630294	5.2759523	1.187077	acetylated_beyond_accessibility	0.50806046
chr17	62143762	6.2595816	5.071725	1.1878567	acetylated_beyond_accessibility	0.5108037
chr12	46549806	6.163315	4.974891	1.1884236	acetylated_beyond_accessibility	0.4638195
chr6	129852461	6.398595	5.209793	1.1888018	acetylated_beyond_accessibility	0.5974822
chr12	75892973	6.496775	5.3065953	1.1901798	acetylated_beyond_accessibility	0.75134563
chr12	9764931	6.313548	5.1229486	1.1905994	acetylated_beyond_accessibility	0.47479677
chr7	106346794	5.971262	4.7806253	1.1906366	acetylated_beyond_accessibility	0.16156864
chr10	84293823	6.6554403	5.4643645	1.1910758	acetylated_beyond_accessibility	0.3033166
chr8	97778599	6.2595816	5.067671	1.1919107	acetylated_beyond_accessibility	0.5798011
chr12	56126955	6.6133842	5.421261	1.1921234	acetylated_beyond_accessibility	0.6786704
chr18	3246832	6.338594	5.145366	1.1932278	acetylated_beyond_accessibility	0.6739869
chr12	32000541	6.4583383	5.264664	1.1936741	acetylated_beyond_accessibility	0.30428314
chr7	16740409	6.338594	5.143712	1.1948819	acetylated_beyond_accessibility	0.84277964
chr17	27574094	6.559615	5.3645754	1.1950397	acetylated_beyond_accessibility	0.4731903
chr10	78459177	5.609472	4.413432	1.1960397	acetylated_beyond_accessibility	0.27932978
chr10	64508245	6.89467	5.6981726	1.1964974	acetylated_beyond_accessibility	0.5393715
chr12	120540606	6.559615	5.361928	1.1976871	acetylated_beyond_accessibility	0.6950731
chr12	57520594	6.3189683	5.1209126	1.1980557	acetylated_beyond_accessibility	0.48759222
chr17	41679331	6.5861716	5.387094	1.1990776	acetylated_beyond_accessibility	0.8918576
chr22	22520321	6.2595816	5.060486	1.1990957	acetylated_beyond_accessibility	0.8011031
chr6	154432899	6.369901	5.168329	1.2015724	acetylated_beyond_accessibility	0.6012683
chr18	9825713	6.265301	5.0637054	1.2015958	acetylated_beyond_accessibility	0.07518196
chr6	14240633	4.8520303	3.6504264	1.2016039	acetylated_beyond_accessibility	0.7998524
chr6	158405572	5.4553213	4.253407	1.2019143	acetylated_beyond_accessibility	0.06773615
chr8	8216546	3.7612002	2.5579906	1.2032096	acetylated_beyond_accessibility	-0.6154666
chr7	106019053	6.2859983	5.08169	1.2043085	acetylated_beyond_accessibility	0.1954279
chr22	20025571	6.6253924	5.419551	1.2058415	acetylated_beyond_accessibility	0.25908995
chr6	144543517	6.4297194	5.222975	1.2067447	acetylated_beyond_accessibility	0.08638096
chr17	62170557	6.3733196	5.165763	1.2075567	acetylated_beyond_accessibility	0.041217804
chr22	26632886	6.393591	5.1854258	1.2081652	acetylated_beyond_accessibility	0.24836206
chr12	49092518	6.5694814	5.360969	1.2085123	acetylated_beyond_accessibility	0.0028505325
chr12	8172553	1.609438	0.4005822	1.2088557	acetylated_beyond_accessibility	0.74728477
chr10	124693041	6.60123	5.3918643	1.2093658	acetylated_beyond_accessibility	0.50716734
chr7	106814005	6.295266	5.08473	1.210536	acetylated_beyond_accessibility	0.22765017
chr18	70025837	6.4676986	5.2558365	1.2118621	acetylated_beyond_accessibility	0.19409657
chr20	29782084	6.214608	5.00221	1.212398	acetylated_beyond_accessibility	-0.06552696
chr7	128239291	4.0073333	2.7937655	1.2135677	acetylated_beyond_accessibility	0.44537878
chr12	112351325	6.4281054	5.2139087	1.2141967	acetylated_beyond_accessibility	0.52394295
chr22	31895698	6.473891	5.2566233	1.2172675	acetylated_beyond_accessibility	0.17963934
chr20	30671444	5.4161005	4.1978807	1.2182198	acetylated_beyond_accessibility	-0.2877643
chr22	21876734	6.291569	5.072174	1.2193952	acetylated_beyond_accessibility	0.334805
chr21	5244019	6.222576	5.0031495	1.2194266	acetylated_beyond_accessibility	1.0610676
chr6	26189086	6.2304816	5.010456	1.2200255	acetylated_beyond_accessibility	0.61531115
chr7	129720382	6.4281054	5.2058706	1.2222347	acetylated_beyond_accessibility	0.09767771
chr12	29243285	5.3936276	4.1713324	1.2222953	acetylated_beyond_accessibility	0.12924051
chr20	28576192	2.4849067	1.2621114	1.2227952	acetylated_beyond_accessibility	0.70492935
chr6	135084718	6.505784	5.2824426	1.2233415	acetylated_beyond_accessibility	0.0612545
chr7	116501622	6.2672005	5.043418	1.2237825	acetylated_beyond_accessibility	0.63902426
chr21	44854909	6.6541524	5.428576	1.2255764	acetylated_beyond_accessibility	0.27375412
chr22	45643131	4.7706847	3.5447218	1.2259629	acetylated_beyond_accessibility	0.5872767
chr17	27447024	6.350886	5.1244497	1.2264361	acetylated_beyond_accessibility	0.29090214
chr6	37050581	6.50279	5.2755837	1.2272062	acetylated_beyond_accessibility	0.07605696
chr10	50327632	6.43294	5.2045975	1.2283425	acetylated_beyond_accessibility	0.61496353
chr7	103657636	6.510258	5.2808104	1.2294478	acetylated_beyond_accessibility	0.4793005
chr6	4320409	5.030438	3.8007011	1.2297368	acetylated_beyond_accessibility	0.31882095
chr10	24897549	6.3189683	5.0878224	1.2311459	acetylated_beyond_accessibility	0.4324174
chr10	48468375	6.4952655	5.260749	1.2345166	acetylated_beyond_accessibility	0.14308071
chr22	19109959	6.53814	5.30319	1.2349496	acetylated_beyond_accessibility	0.57723045
chr6	143806515	6.4216223	5.184505	1.2371173	acetylated_beyond_accessibility	0.27397728
