chr	center	observed_log	atac_pred_log	true_residual	class	multimodal_residual	sequence_residual
chr17	80792306	10.788989	8.457481	2.3315077	acetylated_beyond_accessibility	0.81600285	2.1990595
chr17	7012478	11.615707	9.283947	2.3317604	acetylated_beyond_accessibility	0.39183712	1.4484167
chr8	58842428	10.959662	8.627797	2.3318653	acetylated_beyond_accessibility	2.2206764	-0.57392025
chr10	27529508	10.58474	8.251386	2.333354	acetylated_beyond_accessibility	1.2066908	-1.1573977
chr22	50510014	10.527767	8.19378	2.3339872	acetylated_beyond_accessibility	-0.21689892	-0.25796747
chr12	102313297	9.499122	7.164756	2.3343658	acetylated_beyond_accessibility	1.934823	0.27616072
chr10	125823401	12.345391	10.010575	2.334816	acetylated_beyond_accessibility	0.07957935	-0.5720358
chr17	41646002	9.976227	7.6381693	2.3380575	acetylated_beyond_accessibility	0.9519386	0.7978134
chr8	24077078	7.467942	5.128906	2.3390365	acetylated_beyond_accessibility	-0.07558823	1.9911785
chr18	58088214	10.935247	8.595662	2.3395853	acetylated_beyond_accessibility	0.7309704	-0.72359324
chr22	18733913	5.525453	3.1792755	2.3461776	acetylated_beyond_accessibility	-0.44403505	3.0641985
chr10	35391635	12.181037	9.834628	2.3464088	acetylated_beyond_accessibility	1.1444178	-1.4506397
chr6	28961204	11.581593	9.234215	2.3473778	acetylated_beyond_accessibility	1.523632	-0.38179493
chr12	28760242	9.180396	6.8312016	2.3491945	acetylated_beyond_accessibility	1.9009485	1.7590961
chr18	50417064	6.6214056	4.272061	2.3493447	acetylated_beyond_accessibility	-0.40040708	2.1483889
chr17	62171685	11.43652	9.085342	2.3511772	acetylated_beyond_accessibility	0.26707935	-1.0221186
chr22	31765016	9.339261	6.9870434	2.3522177	acetylated_beyond_accessibility	0.16645479	1.8448782
chr12	1325127	9.912397	7.558453	2.3539443	acetylated_beyond_accessibility	1.2917256	1.5651975
chr10	3828807	10.855532	8.50114	2.354392	acetylated_beyond_accessibility	0.82942486	-0.6106143
chr12	55167185	8.267962	5.9130855	2.354877	acetylated_beyond_accessibility	1.1779337	0.9963689
chr10	97840354	10.499628	8.1433115	2.3563166	acetylated_beyond_accessibility	0.8658323	-0.5183177
chr8	69448244	7.297768	4.940849	2.3569193	acetylated_beyond_accessibility	0.2639637	3.0079684
chr22	26630527	10.531803	8.174039	2.3577642	acetylated_beyond_accessibility	-0.48831797	0.4607458
chr22	39946770	12.017663	9.65979	2.357873	acetylated_beyond_accessibility	0.19870853	-1.4294052
chr10	4884068	10.487461	8.122794	2.364667	acetylated_beyond_accessibility	0.34990406	-0.91321135
chr20	50441839	11.053379	8.688503	2.3648758	acetylated_beyond_accessibility	0.31135082	0.18096638
chr17	82217829	11.411159	9.044166	2.366993	acetylated_beyond_accessibility	0.18371296	-0.36701298
chr6	151045981	9.19614	6.828716	2.3674245	acetylated_beyond_accessibility	0.46722984	1.6482406
chr6	43946044	10.63547	8.266988	2.3684826	acetylated_beyond_accessibility	0.8330879	0.6141443
chr17	4130989	9.312175	6.94326	2.3689146	acetylated_beyond_accessibility	0.5951667	2.3246298
chr22	28686785	7.1553965	4.7856693	2.3697271	acetylated_beyond_accessibility	0.45039845	3.4774923
chr6	4059323	9.59356	7.2226377	2.3709226	acetylated_beyond_accessibility	0.83735704	1.0673604
chr10	118483680	11.334731	8.962941	2.37179	acetylated_beyond_accessibility	-0.23633099	-1.1525526
chr12	21936694	7.148346	4.776344	2.3720021	acetylated_beyond_accessibility	0.7464528	2.1847138
chr12	23510745	10.014045	7.6419554	2.3720894	acetylated_beyond_accessibility	0.258677	0.7694893
chr10	21208217	10.887923	8.514742	2.3731813	acetylated_beyond_accessibility	0.75604916	-0.11071396
chr10	3314422	9.964066	7.588952	2.3751135	acetylated_beyond_accessibility	3.9733639	1.9806881
chr6	132133977	7.153834	4.776946	2.3768878	acetylated_beyond_accessibility	0.4238205	3.84379
chr18	3294879	10.08606	7.707946	2.3781137	acetylated_beyond_accessibility	0.4682455	0.29815006
chr10	88664388	6.6214056	4.2420754	2.3793302	acetylated_beyond_accessibility	-0.60936403	1.8967505
chr12	6638638	11.233872	8.854327	2.3795452	acetylated_beyond_accessibility	-0.0114889145	-0.33386993
chr10	92822116	10.810899	8.43047	2.3804283	acetylated_beyond_accessibility	1.4047441	0.2364626
chr8	110884351	8.170752	5.789645	2.3811064	acetylated_beyond_accessibility	1.2378411	2.3675785
chr7	25228486	6.8834624	4.501545	2.3819175	acetylated_beyond_accessibility	0.43001938	2.5597835
chr8	9082335	11.605614	9.222989	2.3826246	acetylated_beyond_accessibility	1.6273794	-0.16525745
chr12	38669728	9.596894	7.2137704	2.3831239	acetylated_beyond_accessibility	0.41992617	0.4131322
chr7	29788439	5.525453	3.1390438	2.3864093	acetylated_beyond_accessibility	1.4234543	5.9341946
chr6	157420745	8.616133	6.2274585	2.3886743	acetylated_beyond_accessibility	1.5486574	2.1772542
chr17	80320124	10.198803	7.8092513	2.3895516	acetylated_beyond_accessibility	-0.20861673	0.5423093
chr6	13980696	11.434142	9.043302	2.3908405	acetylated_beyond_accessibility	0.45529652	-1.3266926
chr6	148530714	9.815531	7.423868	2.3916626	acetylated_beyond_accessibility	1.712884	2.8072262
chr17	27822334	6.652863	4.26087	2.391993	acetylated_beyond_accessibility	1.4034591	4.112294
chr7	20221324	11.477205	9.084484	2.3927212	acetylated_beyond_accessibility	0.82330513	-1.2825513
chr8	123613699	10.502599	8.107097	2.395502	acetylated_beyond_accessibility	0.47558403	0.33130646
chr17	6969499	9.868172	7.4726295	2.3955421	acetylated_beyond_accessibility	1.061019	2.1223412
chr17	64024347	11.690008	9.292929	2.3970795	acetylated_beyond_accessibility	0.7872534	-0.60632515
chr17	58692055	10.709495	8.311823	2.3976717	acetylated_beyond_accessibility	1.0945206	1.0714817
chr20	45810334	10.074285	7.6758695	2.398415	acetylated_beyond_accessibility	0.09404278	0.541697
chr18	22580279	10.215191	7.8163433	2.3988476	acetylated_beyond_accessibility	1.108181	0.4162817
chr7	97954221	8.123855	5.7245665	2.3992882	acetylated_beyond_accessibility	0.81140184	3.7915983
chr10	60130345	11.096652	8.696264	2.4003878	acetylated_beyond_accessibility	0.9248667	-1.6016746
chr17	15237303	10.500537	8.099762	2.400775	acetylated_beyond_accessibility	0.20552063	-0.35384893
chr7	158782616	8.829958	6.4263268	2.4036312	acetylated_beyond_accessibility	0.7894287	2.3143606
chr12	106945451	7.2506356	4.846462	2.4041739	acetylated_beyond_accessibility	0.028431416	0.5534878
chr8	124849302	10.176259	7.771162	2.405097	acetylated_beyond_accessibility	0.13689327	0.28708172
chr12	11799089	10.352267	7.9458275	2.4064398	acetylated_beyond_accessibility	0.4316578	0.87530994
chr17	27104917	9.793673	7.3861995	2.407473	acetylated_beyond_accessibility	1.0596251	0.041688442
chr10	25466140	11.105949	8.69726	2.4086895	acetylated_beyond_accessibility	1.1928511	-0.24966049
chr20	31675484	12.840207	10.429778	2.410429	acetylated_beyond_accessibility	0.9899359	-1.210309
chr17	77124382	10.898405	8.487375	2.4110298	acetylated_beyond_accessibility	0.5537367	1.5096264
chr17	40844808	9.615939	7.2043014	2.4116378	acetylated_beyond_accessibility	0.69203043	0.61720514
chr12	70154500	7.7402296	5.32806	2.4121695	acetylated_beyond_accessibility	0.9880767	2.3584185
chr8	127854528	11.169731	8.75635	2.4133816	acetylated_beyond_accessibility	1.4704742	0.5177851
chr18	3039212	11.210806	8.796812	2.4139938	acetylated_beyond_accessibility	0.3203764	-1.1425438
chr20	35305885	9.704488	7.2896023	2.4148855	acetylated_beyond_accessibility	0.47382975	1.2272053
chr17	62179709	10.711035	8.294885	2.41615	acetylated_beyond_accessibility	0.8161936	1.4241476
chr6	43627418	13.358439	10.940444	2.4179955	acetylated_beyond_accessibility	0.22174072	-2.39318
chr17	76053984	9.928961	7.509013	2.4199476	acetylated_beyond_accessibility	0.4327135	1.6777678
chr7	106569201	13.402718	10.981568	2.4211493	acetylated_beyond_accessibility	0.99008846	-1.5212393
chr10	132684579	10.616707	8.193725	2.4229822	acetylated_beyond_accessibility	0.55990696	-0.04365444
chr10	126197269	9.99104	7.565727	2.425313	acetylated_beyond_accessibility	0.26655483	1.0658932
chr7	37975095	10.38915	7.9633665	2.4257832	acetylated_beyond_accessibility	0.31841755	0.40653992
chr17	602686	10.293704	7.8665385	2.4271655	acetylated_beyond_accessibility	0.50523233	0.21623659
chr8	143899835	11.8175535	9.3878145	2.429739	acetylated_beyond_accessibility	1.1409454	-0.74149704
chr6	91690428	6.6214056	4.190686	2.4307194	acetylated_beyond_accessibility	0.1542511	3.2362247
chr8	96070923	6.7730803	4.342025	2.4310555	acetylated_beyond_accessibility	0.9679942	2.698585
chr21	10413528	11.439559	9.00575	2.4338093	acetylated_beyond_accessibility	0.76664734	0.06572628
chr7	66105803	11.189423	8.753847	2.4355755	acetylated_beyond_accessibility	0.78269005	-0.86918783
chr8	120445286	11.954755	9.516199	2.4385557	acetylated_beyond_accessibility	1.4004984	1.1454535
chr17	60470142	11.023584	8.584384	2.4392004	acetylated_beyond_accessibility	1.4543161	-0.2240076
chr6	30782067	12.121756	9.681247	2.4405088	acetylated_beyond_accessibility	0.83316135	0.6134558
chr10	60979989	10.524978	8.083307	2.4416704	acetylated_beyond_accessibility	0.98952675	0.102918625
chr17	69046313	9.794844	7.351074	2.4437695	acetylated_beyond_accessibility	0.3439541	-1.9684782
chr20	51338768	10.568416	8.123502	2.4449139	acetylated_beyond_accessibility	0.9681053	-0.21884727
chr8	128344133	9.430279	6.985357	2.444922	acetylated_beyond_accessibility	1.0041018	0.58107996
chr18	22667338	11.053996	8.608624	2.4453716	acetylated_beyond_accessibility	0.12260246	-0.5046215
chr12	131000197	11.080064	8.631	2.4490643	acetylated_beyond_accessibility	0.9947176	1.5458088
chr17	33909041	10.447235	7.9966655	2.4505696	acetylated_beyond_accessibility	0.47307062	1.2614255
chr12	716758	10.1322155	7.6801424	2.452073	acetylated_beyond_accessibility	0.17307997	-0.075175285
chr22	11701863	6.6214056	4.1691875	2.452218	acetylated_beyond_accessibility	1.7939506	4.5549116
chr20	1215739	10.785104	8.329726	2.4553776	acetylated_beyond_accessibility	0.81604576	-0.29891872
chr17	3215620	7.0535855	4.597752	2.4558334	acetylated_beyond_accessibility	1.7232504	3.237845
chr7	146019284	9.862926	7.4049497	2.4579759	acetylated_beyond_accessibility	2.2197843	0.48997116
chr17	33908454	10.526346	8.067428	2.4589186	acetylated_beyond_accessibility	0.52742386	0.92629147
chr8	117191897	8.637107	6.1776075	2.4594994	acetylated_beyond_accessibility	1.729589	1.9646711
chr12	54078048	8.71062	6.2455716	2.4650483	acetylated_beyond_accessibility	0.57536936	2.179788
chr8	78881589	8.745762	6.2769375	2.4688244	acetylated_beyond_accessibility	0.78432274	1.2231541
chr8	128556859	11.142021	8.671314	2.470707	acetylated_beyond_accessibility	1.157733	-1.2062945
chr6	33840414	12.317346	9.839165	2.478181	acetylated_beyond_accessibility	2.152707	1.3508816
chr12	24695285	10.674914	8.19568	2.4792347	acetylated_beyond_accessibility	0.28853893	-0.85805273
chr12	94008014	8.765926	6.2851987	2.4807277	acetylated_beyond_accessibility	1.2152996	1.8541789
chr12	102313883	10.357266	7.873431	2.4838352	acetylated_beyond_accessibility	1.6173773	0.35263157
chr17	68955412	10.098766	7.6132298	2.4855366	acetylated_beyond_accessibility	0.71403885	-0.48667574
chr17	53749388	10.692468	8.204063	2.4884043	acetylated_beyond_accessibility	1.6044388	1.201972
chr12	65667107	10.33205	7.842029	2.4900212	acetylated_beyond_accessibility	0.6900315	1.1302571
chr17	3292582	7.2399325	4.748326	2.4916067	acetylated_beyond_accessibility	0.55728626	3.917584
chr12	108838556	10.870262	8.377093	2.4931688	acetylated_beyond_accessibility	1.8885899	0.44513798
chr17	80254979	12.112459	9.617461	2.494998	acetylated_beyond_accessibility	0.7505903	-0.4264164
chr17	44708000	10.943305	8.442444	2.5008612	acetylated_beyond_accessibility	1.1140871	1.2470493
chr8	8238607	9.150697	6.647453	2.503244	acetylated_beyond_accessibility	-0.39207983	1.7838655
chr22	37307997	9.733767	7.228699	2.5050673	acetylated_beyond_accessibility	0.14637136	0.8539338
chr6	14734506	12.134464	9.629248	2.5052166	acetylated_beyond_accessibility	1.107768	-0.4413662
chr10	45495789	9.099744	6.593253	2.5064907	acetylated_beyond_accessibility	0.5555663	1.0428629
chr18	9017533	12.530704	10.023074	2.5076294	acetylated_beyond_accessibility	1.9205561	-0.7905245
chr7	22433229	10.329213	7.8208647	2.5083485	acetylated_beyond_accessibility	0.886796	1.6029387
chr6	158854609	12.537701	10.027767	2.5099335	acetylated_beyond_accessibility	1.1557446	0.0788784
chr17	597446	9.522813	7.0099373	2.5128756	acetylated_beyond_accessibility	-0.28211355	1.6943188
chr17	17477164	11.253844	8.7404995	2.5133448	acetylated_beyond_accessibility	-1.0637817	-0.28458118
chr21	13973725	9.377802	6.86404	2.513762	acetylated_beyond_accessibility	0.52574396	2.1208005
chr6	14728788	11.470769	8.956608	2.514161	acetylated_beyond_accessibility	0.78909206	-0.035097122
chr12	43238446	8.886547	6.370765	2.5157819	acetylated_beyond_accessibility	0.381711	2.723557
chr6	39993402	11.16148	8.6442995	2.5171804	acetylated_beyond_accessibility	0.7080183	0.46885014
chr10	98781048	10.105857	7.5820847	2.5237722	acetylated_beyond_accessibility	0.31221628	0.5163374
chr6	53616071	10.715595	8.1901865	2.5254087	acetylated_beyond_accessibility	1.8531027	0.47514248
chr10	7797686	9.708567	7.1821346	2.526432	acetylated_beyond_accessibility	0.5611124	0.96510124
chr10	97648948	11.082342	8.553613	2.5287294	acetylated_beyond_accessibility	0.56618595	-0.60585356
chr17	4796760	10.477711	7.948292	2.529419	acetylated_beyond_accessibility	0.054127693	0.93632317
chr20	58542342	10.076474	7.5467515	2.5297227	acetylated_beyond_accessibility	1.3389993	1.6163316
chr7	155205546	13.256059	10.724742	2.5313168	acetylated_beyond_accessibility	0.6405716	-1.543643
chr18	8914070	11.761909	9.230213	2.5316954	acetylated_beyond_accessibility	-0.14542103	-1.4143119
chr10	126199486	10.425669	7.8884706	2.537198	acetylated_beyond_accessibility	0.25745773	1.3963623
chr12	74509305	10.076012	7.5384355	2.5375762	acetylated_beyond_accessibility	1.7963433	-0.37968445
chr10	92823161	9.607505	7.069193	2.538312	acetylated_beyond_accessibility	-0.6688795	0.14823389
chr22	37304788	9.589325	7.050486	2.5388389	acetylated_beyond_accessibility	-0.20883894	2.264896
chr8	123630524	11.187804	8.647117	2.5406876	acetylated_beyond_accessibility	1.4787264	-0.4033079
chr18	515294	6.9994226	4.4581213	2.5413013	acetylated_beyond_accessibility	-0.7115009	4.679657
chr6	44974673	9.064621	6.5217714	2.5428495	acetylated_beyond_accessibility	0.6462121	2.882595
chr8	213435	8.2060375	5.662145	2.5438924	acetylated_beyond_accessibility	0.52053404	2.6047807
chr12	122367066	10.220012	7.674503	2.5455089	acetylated_beyond_accessibility	0.7831626	0.2152152
chr17	20059914	10.151323	7.602493	2.5488305	acetylated_beyond_accessibility	0.8459115	-0.0375762
chr18	35111639	11.550962	9.001533	2.54943	acetylated_beyond_accessibility	0.28929615	-1.3981733
chr18	35219552	7.181592	4.631686	2.5499058	acetylated_beyond_accessibility	1.0467753	3.8575048
chr8	144767533	9.593492	7.043294	2.5501976	acetylated_beyond_accessibility	0.9933367	1.2867355
chr18	21735738	11.228452	8.6782055	2.5502462	acetylated_beyond_accessibility	0.76968384	-0.43905735
chr18	3037561	11.436951	8.885475	2.5514755	acetylated_beyond_accessibility	1.5088501	-0.26386642
chr7	155206563	13.443454	10.891147	2.5523071	acetylated_beyond_accessibility	0.7824526	-1.5053387
chr12	48472664	6.6795993	4.1266704	2.552929	acetylated_beyond_accessibility	1.4418306	2.8653488
chr17	33873379	11.565726	9.01223	2.5534964	acetylated_beyond_accessibility	0.50356007	-0.006746292
chr17	20868369	10.336017	7.7824106	2.553606	acetylated_beyond_accessibility	-0.16938639	0.71805763
chr12	56959374	6.232448	3.6739426	2.5585055	acetylated_beyond_accessibility	1.206913	2.996894
chr12	23416460	10.010996	7.444599	2.5663967	acetylated_beyond_accessibility	0.83292866	1.1273575
chr17	69092738	11.808106	9.23871	2.569396	acetylated_beyond_accessibility	0.11545086	-1.0145092
chr12	132471266	10.502626	7.932429	2.5701976	acetylated_beyond_accessibility	0.9187341	0.49412394
chr10	42665515	7.8636513	5.2925634	2.5710878	acetylated_beyond_accessibility	0.8276262	2.415565
chr6	10853949	7.585281	5.014061	2.57122	acetylated_beyond_accessibility	0.8379736	3.220254
chr12	55221024	7.4175806	4.842945	2.5746355	acetylated_beyond_accessibility	0.61746883	1.2855592
chr7	99833616	11.671927	9.095816	2.5761118	acetylated_beyond_accessibility	1.4972572	-0.2665081
chr22	36052795	11.130801	8.552659	2.5781422	acetylated_beyond_accessibility	1.0791721	0.5548868
chr18	22668671	11.083756	8.502566	2.58119	acetylated_beyond_accessibility	0.76540565	0.061660767
chr12	1306353	10.48041	7.898793	2.5816164	acetylated_beyond_accessibility	-0.064481735	-0.23312235
chr8	212446	8.283999	5.7001724	2.583827	acetylated_beyond_accessibility	1.451519	1.4796772
chr8	38081605	12.418689	9.831419	2.5872698	acetylated_beyond_accessibility	1.2228355	-0.23639107
chr18	8996374	10.361893	7.7739964	2.5878963	acetylated_beyond_accessibility	0.37886524	0.34022903
chr20	37223251	8.795733	6.2056756	2.5900578	acetylated_beyond_accessibility	0.5948825	1.4193392
chr17	48002586	11.215113	8.615717	2.5993958	acetylated_beyond_accessibility	0.55649567	0.7509365
chr7	6991354	9.260178	6.6548924	2.6052852	acetylated_beyond_accessibility	3.4483314	3.662208
chr12	92389596	8.197814	5.590578	2.607236	acetylated_beyond_accessibility	1.6826692	3.3288593
chr12	31923002	8.819961	6.2030225	2.616938	acetylated_beyond_accessibility	1.0106192	1.8977866
chr17	80319566	10.183994	7.565771	2.6182232	acetylated_beyond_accessibility	0.102777004	0.6270294
chr12	8231784	7.0817084	4.4581537	2.6235547	acetylated_beyond_accessibility	1.2539167	3.8050222
chr17	77121994	11.377735	8.7531395	2.6245956	acetylated_beyond_accessibility	-0.43860912	-0.81020164
chr10	14993607	6.731018	4.0990553	2.6319628	acetylated_beyond_accessibility	0.84184074	4.6714544
chr17	77138096	10.126111	7.49353	2.6325812	acetylated_beyond_accessibility	0.096125126	1.1734176
chr17	77876147	10.479117	7.8432856	2.6358318	acetylated_beyond_accessibility	1.0733109	0.99187756
chr8	142950809	8.312871	5.672426	2.6404448	acetylated_beyond_accessibility	1.7183671	2.7698164
chr12	130764807	9.335121	6.693535	2.6415863	acetylated_beyond_accessibility	1.4700184	-0.30151224
chr12	75641207	9.635216	6.986958	2.6482577	acetylated_beyond_accessibility	1.1777263	2.1068006
chr6	14744158	10.270108	7.621771	2.6483374	acetylated_beyond_accessibility	1.8418417	1.4637728
chr17	69947555	10.129507	7.477623	2.651884	acetylated_beyond_accessibility	-0.03624916	-0.30416965
chr10	15457578	8.778634	6.1224604	2.6561737	acetylated_beyond_accessibility	0.13671494	1.3317518
chr6	149119413	11.683301	9.027058	2.6562433	acetylated_beyond_accessibility	0.91827774	-1.238091
