chr	center	observed_log	atac_pred_log	true_residual	class	K562seq_to_GM_residual	K562mm_to_GM_residual	K562resSeq_to_GM_residual	K562resMM_to_GM_residual
chr12	115354209	4.477337	2.3635736	2.1137633	acetylated_beyond_accessibility	0.07072449	1.0320411	0.16108465	0.3892932
chr21	34708146	4.5325994	2.4177547	2.1148448	acetylated_beyond_accessibility	0.39667058	0.858984	0.23223162	0.42542052
chr12	31477727	3.8066626	1.6914728	2.1151898	acetylated_beyond_accessibility	0.12167132	0.6109369	-0.0051521063	-0.024440765
chr12	12676810	4.0775375	1.9602567	2.117281	acetylated_beyond_accessibility	0.6879417	0.6773046	0.116133094	0.13265932
chr12	8109011	2.7080503	0.589584	2.1184664	acetylated_beyond_accessibility	1.0662491	0.6469655	-0.1505062	-0.016000211
chr6	125818589	4.8520303	2.7331486	2.1188817	acetylated_beyond_accessibility	0.23204303	0.9256394	0.22675157	0.5677862
chr12	7747399	3.1780539	1.0590202	2.1190338	acetylated_beyond_accessibility	1.1892818	0.07054412	-0.3532244	-0.07198882
chr12	115354729	4.65396	2.534912	2.119048	acetylated_beyond_accessibility	0.30481625	1.0221925	0.241606	0.6043329
chr22	40051606	3.912023	1.7921289	2.119894	acetylated_beyond_accessibility	1.3209215	0.83314717	0.1867503	0.21571577
chr6	5581392	3.637586	1.515467	2.122119	acetylated_beyond_accessibility	2.9681802	0.96754587	0.955027	0.16330779
chr20	47576735	4.304065	2.1816297	2.1224356	acetylated_beyond_accessibility	-0.077533245	1.0599017	-0.26777518	-0.012980461
chr10	11682419	5.273	3.1497414	2.1232584	acetylated_beyond_accessibility	-1.2227395	0.6771674	-0.3039961	-0.4186728
chr7	87028108	3.7841897	1.6604828	2.1237068	acetylated_beyond_accessibility	1.0076178	0.5961939	0.036250234	0.17306745
chr10	88118959	4.634729	2.5105073	2.1242216	acetylated_beyond_accessibility	-0.705642	-0.0012023449	-0.01173234	-0.058975935
chr21	43362226	4.787492	2.6627026	2.1247892	acetylated_beyond_accessibility	0.9426198	-0.5484474	-0.22307158	-0.53830075
chr8	953833	3.218876	1.0937515	2.1251245	acetylated_beyond_accessibility	1.299863	0.5815531	0.17291474	0.04203391
chr17	17477115	4.8751974	2.749981	2.1252165	acetylated_beyond_accessibility	0.7045791	0.4975829	-0.25006938	-0.22231412
chr21	33367423	3.6109178	1.4856651	2.1252527	acetylated_beyond_accessibility	0.9714918	0.50435185	0.026976228	0.085366845
chr8	125309907	3.8066626	1.681308	2.1253545	acetylated_beyond_accessibility	0.86307573	0.7188866	-0.10625768	-0.0181849
chr6	87904215	4.8598123	2.7341676	2.1256447	acetylated_beyond_accessibility	0.08988762	0.19144249	0.045333147	0.31008196
chr7	6396091	3.988984	1.8632439	2.12574	acetylated_beyond_accessibility	1.4282256	0.33558476	0.045351744	0.07727468
chr6	32437597	6.4052286	4.279337	2.1258917	acetylated_beyond_accessibility	-1.7406852	1.2967391	0.25974703	0.82049084
chr8	123139648	4.248495	2.1215534	2.1269417	acetylated_beyond_accessibility	0.6744449	1.2857673	0.57498693	0.4753704
chr6	106649112	3.8066626	1.6797075	2.126955	acetylated_beyond_accessibility	0.8891361	1.214375	-0.14186168	0.037825942
chr10	74983421	4.4998097	2.370456	2.1293538	acetylated_beyond_accessibility	0.475852	0.992295	0.24725366	0.39465547
chr7	18520648	4.060443	1.9305062	2.1299367	acetylated_beyond_accessibility	0.39306927	1.7351809	0.34759855	0.2772205
chr17	82536281	4.1743875	2.044374	2.1300135	acetylated_beyond_accessibility	0.78593016	0.76188755	0.061330557	0.31919146
chr22	42995361	4.465908	2.3349893	2.1309187	acetylated_beyond_accessibility	0.7792833	1.162585	0.2599566	0.22403121
chr12	39369938	4.1271343	1.9953682	2.131766	acetylated_beyond_accessibility	0.54576206	1.2264192	0.05044055	0.4872656
chr17	42928854	4.356709	2.2237945	2.1329145	acetylated_beyond_accessibility	2.2933412	1.8573866	1.1513319	1.1418672
chr17	39767360	4.75359	2.6205387	2.1330514	acetylated_beyond_accessibility	0.5609698	1.1377807	0.11847854	0.37219143
chr17	42315613	4.574711	2.440361	2.1343498	acetylated_beyond_accessibility	0.9272826	1.085988	-0.06311655	0.32212114
chr17	63752034	3.8918204	1.7573268	2.1344936	acetylated_beyond_accessibility	2.0744743	0.34525132	0.18899512	0.2762468
chr6	149271723	5.0998664	2.9650817	2.1347847	acetylated_beyond_accessibility	0.93090105	2.6220899	0.6311121	1.2840476
chr8	6416474	4.8675346	2.7323532	2.1351814	acetylated_beyond_accessibility	-0.18340993	1.8113046	0.40389562	0.809783
chr12	123661737	4.0775375	1.9416454	2.1358922	acetylated_beyond_accessibility	-0.0024632215	1.250458	-0.2784648	-0.25306296
chr8	98736404	4.2341065	2.0980623	2.1360443	acetylated_beyond_accessibility	-0.19360161	0.9205384	-0.071810246	0.5039797
chr6	5619472	3.5553482	1.4176819	2.1376662	acetylated_beyond_accessibility	1.1509471	0.28875303	0.33712304	0.23403645
chr6	35248264	4.7706847	2.6328573	2.1378274	acetylated_beyond_accessibility	1.4270291	0.85474515	0.7065792	0.531682
chr6	42022695	4.9767337	2.8383403	2.1383934	acetylated_beyond_accessibility	-0.5714171	0.59400177	0.052803516	-0.19164205
chr18	11005778	4.804021	2.6654348	2.138586	acetylated_beyond_accessibility	0.517643	1.2184522	0.23210335	0.44603372
chr17	3993879	4.553877	2.414056	2.1398208	acetylated_beyond_accessibility	-0.018200874	0.7408831	0.0010592937	0.28121257
chr8	85513774	4.2341065	2.094099	2.1400075	acetylated_beyond_accessibility	0.45829225	1.1885998	0.030338049	-0.15379882
chr20	37854011	4.0073333	1.8666975	2.1406357	acetylated_beyond_accessibility	0.6642027	1.2120943	0.28262734	0.10895765
chr22	37230215	6.3613024	4.2205043	2.140798	acetylated_beyond_accessibility	-0.7861371	1.2478385	0.014576435	0.50205183
chr12	12572915	4.4308167	2.289209	2.1416078	acetylated_beyond_accessibility	0.11912036	0.5888343	-0.10073376	0.3515427
chr8	27360714	5.826	3.684226	2.1417742	acetylated_beyond_accessibility	-1.5144789	0.94012976	-0.003330946	0.29919672
chr8	29417312	2.5649493	0.42282367	2.1421256	acetylated_beyond_accessibility	1.9633718	2.105937	0.039173543	-0.12873217
chr18	10878251	5.398163	3.2559583	2.1422045	acetylated_beyond_accessibility	-0.85585785	0.89975	-0.00032424927	0.25228834
chr20	17783890	3.637586	1.4940723	2.1435137	acetylated_beyond_accessibility	1.3309695	0.5023612	-0.019527793	0.018350363
chr8	65800688	4.2341065	2.0903082	2.1437984	acetylated_beyond_accessibility	0.94101286	0.8299496	0.14376426	0.35404468
chr12	122400667	3.8918204	1.7480206	2.1437998	acetylated_beyond_accessibility	2.8672204	0.50006557	0.9626813	0.5148735
chr12	97453007	4.26268	2.1183257	2.1443543	acetylated_beyond_accessibility	-0.122466564	0.90041876	0.13911724	0.35903597
chr22	20551486	4.1108737	1.9664223	2.1444514	acetylated_beyond_accessibility	1.6187375	0.6695225	0.06713271	0.13752699
chr12	9615715	3.5263605	1.3816274	2.144733	acetylated_beyond_accessibility	0.41253793	0.75260127	-0.023937106	0.05695498
chr10	48615177	4.158883	2.0138185	2.1450646	acetylated_beyond_accessibility	-0.03697443	1.5868943	-0.042069435	0.15444732
chr7	127692506	4.1108737	1.9651318	2.145742	acetylated_beyond_accessibility	1.2217975	0.7031884	0.03231263	0.14188385
chr6	38308998	3.9702919	1.8234545	2.1468372	acetylated_beyond_accessibility	0.25859153	-0.038158536	-0.14072096	0.023767114
chr12	64714814	4.634729	2.4875875	2.1471415	acetylated_beyond_accessibility	0.70785785	1.4250665	0.35307217	0.6373787
chr7	155751594	4.5108595	2.3636093	2.1472502	acetylated_beyond_accessibility	-0.35222602	0.83324194	0.085534334	0.09412956
chr8	101701517	4.828314	2.6807113	2.1476026	acetylated_beyond_accessibility	-0.26844263	0.2040689	-0.15072846	0.13453746
chr8	29004619	5.0238805	2.875122	2.1487584	acetylated_beyond_accessibility	-0.41456246	1.7924438	-0.17870522	0.7538388
chr7	21412701	4.5325994	2.383554	2.1490455	acetylated_beyond_accessibility	-0.008323669	0.79221344	-0.060554504	0.21665454
chr22	40519769	4.454347	2.3052168	2.1491303	acetylated_beyond_accessibility	0.40531325	1.1624265	0.04748392	0.1807909
chr17	65014051	3.8918204	1.7422314	2.149589	acetylated_beyond_accessibility	1.5041115	1.8944077	0.7360213	1.3440611
chr8	134572585	5.2257466	3.0737317	2.152015	acetylated_beyond_accessibility	0.20091009	1.0715282	0.546582	0.77208996
chr12	122412760	5.0172796	2.8620658	2.1552138	acetylated_beyond_accessibility	0.26674438	1.4891691	-0.03402829	0.26932955
chr7	21345644	4.828314	2.672782	2.155532	acetylated_beyond_accessibility	-0.43495083	0.27038383	-0.09040618	-0.040509462
chr10	84171834	5.463832	3.3078773	2.1559546	acetylated_beyond_accessibility	-0.65355635	2.0187762	0.38963985	0.41749287
chr17	45077820	4.276666	2.1199076	2.1567585	acetylated_beyond_accessibility	0.5647116	0.95547223	0.12428284	0.37892103
chr7	144192	3.0445225	0.88731676	2.1572058	acetylated_beyond_accessibility	1.1927385	0.20353407	-0.14519447	0.033121884
chr8	27375977	4.905275	2.7474804	2.1577945	acetylated_beyond_accessibility	-0.3069198	0.7690439	0.07736254	-0.00052428246
chr17	69451583	4.0253515	1.867225	2.1581264	acetylated_beyond_accessibility	0.7632977	0.47107804	0.038638234	-0.04496038
chr12	122399665	4.189655	2.031493	2.1581619	acetylated_beyond_accessibility	1.9441001	0.6349056	0.38947058	0.409755
chr8	42331363	5.0172796	2.8579063	2.1593733	acetylated_beyond_accessibility	-0.32188654	1.0088449	0.084582806	0.14801621
chr10	74673076	3.3322046	1.17259	2.1596146	acetylated_beyond_accessibility	1.0330935	0.5366409	0.19916236	0.08483124
chr8	134548384	4.564348	2.4032583	2.16109	acetylated_beyond_accessibility	0.08959651	0.7473211	0.08736992	0.07102466
chr17	78384332	5.6312118	3.470118	2.1610937	acetylated_beyond_accessibility	0.17000079	1.6522503	0.24942017	0.6064925
chr10	74982688	4.6821313	2.520992	2.1611392	acetylated_beyond_accessibility	-0.3596382	1.1101241	0.18391037	0.26511216
chr18	79275615	4.6728287	2.5104735	2.1623552	acetylated_beyond_accessibility	0.4483416	0.30372643	0.3561306	0.2278719
chr17	38883789	4.276666	2.11421	2.1624563	acetylated_beyond_accessibility	0.9202609	0.15684915	-0.19453275	-0.17296064
chr17	42358637	4.276666	2.1136346	2.1630316	acetylated_beyond_accessibility	-0.018558502	0.5244498	-0.28716266	0.007588625
chr17	5210654	5.187386	3.0241377	2.1632483	acetylated_beyond_accessibility	-0.5231192	0.50411725	-0.05639696	0.23190117
chr8	8363912	3.7376697	1.5729613	2.1647084	acetylated_beyond_accessibility	1.1481812	0.60606503	0.066491246	0.26007736
chr7	104180158	3.0445225	0.8790842	2.1654382	acetylated_beyond_accessibility	1.2737998	0.40558398	-0.007679224	0.14121687
chr12	115504407	4.8598123	2.6922338	2.1675785	acetylated_beyond_accessibility	-0.07370281	0.5850885	0.01444602	-0.04848814
chr17	80789741	5.7137327	3.5459268	2.167806	acetylated_beyond_accessibility	-1.478975	0.655432	0.24607992	0.5652616
chr7	3957970	3.8066626	1.6378474	2.1688151	acetylated_beyond_accessibility	1.0218768	0.23590207	-0.008277893	-0.07989049
chr10	72107542	3.3672957	1.197321	2.1699748	acetylated_beyond_accessibility	1.4590675	0.25848687	-0.07848942	-0.034248114
chr10	5904400	5.198497	3.0281253	2.1703715	acetylated_beyond_accessibility	-0.16324973	1.3173842	-0.08276868	0.23224735
chr17	59375994	3.6109178	1.4404666	2.1704512	acetylated_beyond_accessibility	0.72152376	1.0833108	-0.019495726	0.44594598
chr17	57448827	3.6888795	1.5183128	2.1705666	acetylated_beyond_accessibility	1.0810817	0.6603564	0.35463357	0.5759467
chr17	47200345	4.75359	2.5821195	2.1714706	acetylated_beyond_accessibility	0.33348536	1.0884185	0.39407706	0.813848
chr10	3482475	3.7841897	1.611875	2.1723146	acetylated_beyond_accessibility	0.070789576	0.34577692	0.06884849	0.14472866
chr6	37547822	4.8121843	2.6392422	2.1729422	acetylated_beyond_accessibility	0.025550842	0.15263486	-0.104025364	-0.052820206
chr21	43949688	3.7841897	1.6108259	2.1733637	acetylated_beyond_accessibility	1.0694851	0.37101877	0.06549919	0.196702
chr8	42168242	4.727388	2.553002	2.1743858	acetylated_beyond_accessibility	0.06210351	1.6542857	0.07391167	0.43770862
chr7	70720500	4.5108595	2.3358488	2.1750107	acetylated_beyond_accessibility	0.4498539	0.37370872	0.13391685	0.28555083
chr17	1873535	2.8332133	0.65760267	2.1756105	acetylated_beyond_accessibility	1.7842413	0.25091785	-0.025597632	0.14751863
chr10	62049341	5.7807436	3.6040494	2.1766942	acetylated_beyond_accessibility	-0.25378442	1.023207	0.048784733	0.039208412
chr10	15814807	3.5553482	1.3777847	2.1775634	acetylated_beyond_accessibility	1.2228055	0.6216558	0.18164945	0.06666303
chr18	11021164	4.8675346	2.6893048	2.1782298	acetylated_beyond_accessibility	0.07031298	1.0868838	0.1498537	0.13741875
chr18	62651405	4.905275	2.7268345	2.1784403	acetylated_beyond_accessibility	-0.58702993	0.51046634	-0.10052943	0.18494487
chr21	34526899	4.624973	2.4461136	2.1788592	acetylated_beyond_accessibility	0.43177342	0.42042375	0.19703507	0.16029835
chr20	38542403	3.1354942	0.9563093	2.179185	acetylated_beyond_accessibility	1.7427266	0.4913385	0.16790009	0.11120343
chr7	157387363	3.713572	1.532761	2.180811	acetylated_beyond_accessibility	2.221879	1.2739688	0.56267846	0.6718551
chr17	69516475	5.1119876	2.9310853	2.1809022	acetylated_beyond_accessibility	-1.2240615	0.777663	-0.0030088425	-0.049230337
chr7	135573729	3.3672957	1.1850075	2.1822882	acetylated_beyond_accessibility	1.0222546	0.35212255	-0.12544191	-0.005082965
chr12	131593159	3.9512436	1.7685223	2.1827214	acetylated_beyond_accessibility	1.6065462	1.1312203	0.7576597	1.0214267
chr12	9719973	4.406719	2.221416	2.1853032	acetylated_beyond_accessibility	0.55462646	0.31233358	0.32271194	0.37353182
chr10	11270864	4.477337	2.291168	2.186169	acetylated_beyond_accessibility	0.30305076	1.0298285	-0.21201587	-0.2127142
chr18	48923186	4.158883	1.9727056	2.1861775	acetylated_beyond_accessibility	0.36267328	-0.17750502	-0.4715004	-0.5244341
chr7	88042304	4.060443	1.8728133	2.1876297	acetylated_beyond_accessibility	-0.021706581	1.0793127	-0.015018463	0.016203284
chr6	160742263	4.454347	2.2665958	2.1877513	acetylated_beyond_accessibility	-0.458297	0.50563264	-0.00318861	0.047310114
chr22	40764931	4.317488	2.1283593	2.1891289	acetylated_beyond_accessibility	0.48530173	0.24293041	0.055453062	0.30121636
chr17	16955803	3.5263605	1.3371694	2.189191	acetylated_beyond_accessibility	1.4032574	0.6832254	0.2192316	0.48783767
chr6	33696739	4.2341065	2.0448751	2.1892314	acetylated_beyond_accessibility	1.4511323	0.4529128	0.12881899	-0.037115574
chr20	47585612	4.317488	2.1271355	2.1903527	acetylated_beyond_accessibility	0.611794	0.20942259	-0.11204529	0.15290189
chr22	35125079	4.919981	2.7287269	2.1912541	acetylated_beyond_accessibility	-0.17841625	0.53907347	0.14962173	0.28512955
chr17	34991271	3.4011974	1.2086122	2.1925852	acetylated_beyond_accessibility	1.294261	0.42617524	-0.013777614	0.25764012
chr18	77106513	4.1271343	1.934325	2.1928093	acetylated_beyond_accessibility	1.1556482	0.3785541	-0.033945084	-0.005619049
chr7	86949242	4.406719	2.212596	2.1941233	acetylated_beyond_accessibility	0.02888894	0.63751745	-0.1757884	0.10718703
chr18	63178715	4.158883	1.9641342	2.1947489	acetylated_beyond_accessibility	0.73359656	0.058160305	-0.1332407	-0.544919
chr20	9516776	3.0910425	0.89613247	2.19491	acetylated_beyond_accessibility	2.4715836	0.3699925	0.43456173	-0.006774962
chr18	711792	4.189655	1.9939463	2.1957085	acetylated_beyond_accessibility	2.3104117	0.33931112	0.18722534	-0.253461
chr12	65209836	4.3820267	2.1853647	2.196662	acetylated_beyond_accessibility	-0.4032886	1.0382814	-0.0032243729	0.36811352
chr10	61937809	4.276666	2.0792422	2.197424	acetylated_beyond_accessibility	0.32919073	0.8309622	0.06266904	0.39129996
chr10	103383004	3.7612002	1.5636665	2.1975336	acetylated_beyond_accessibility	0.7419399	1.0288559	0.073847175	0.3100146
chr10	86392311	5.583496	3.3858912	2.197605	acetylated_beyond_accessibility	-0.3580165	1.1199162	-0.12514377	-0.13874817
chr10	11261746	4.406719	2.205856	2.2008631	acetylated_beyond_accessibility	0.39114714	0.76495457	0.082542896	-0.0123775005
chr6	170345911	3.637586	1.4348179	2.2027683	acetylated_beyond_accessibility	0.78801453	0.24038637	-0.032140613	0.113170624
chr21	34544127	4.465908	2.2627892	2.2031188	acetylated_beyond_accessibility	0.15705419	0.39565015	0.06800985	0.015868902
chr10	11532554	5.1532917	2.9500108	2.203281	acetylated_beyond_accessibility	-0.15824151	0.47776365	0.07022667	0.07131243
chr7	6143903	3.7841897	1.5788158	2.2053738	acetylated_beyond_accessibility	1.2913314	0.5159303	0.14427483	0.23973012
chr12	49233926	4.2341065	2.028492	2.2056146	acetylated_beyond_accessibility	1.779432	0.51852655	0.09325504	0.17005014
chr17	48295392	5.3375382	3.131714	2.2058241	acetylated_beyond_accessibility	1.3247192	1.4049456	0.36379194	0.67161584
chr12	31599133	4.3438053	2.136903	2.2069023	acetylated_beyond_accessibility	0.3731072	1.0946486	0.11536431	0.5134549
chr10	101968939	5.8493247	3.6399632	2.2093616	acetylated_beyond_accessibility	-1.4228878	0.96911716	0.06189418	-0.018538475
chr10	95297618	4.9767337	2.7667472	2.2099864	acetylated_beyond_accessibility	0.13967657	1.1457009	0.121311665	0.5046351
chr21	42393351	5.613128	3.4026294	2.2104988	acetylated_beyond_accessibility	-0.45781565	1.6072936	-0.006980419	0.7739949
chr22	33785500	3.7376697	1.5264591	2.2112107	acetylated_beyond_accessibility	0.21704185	0.781634	0.16238606	0.21081197
chr10	123501255	3.5553482	1.3440998	2.2112484	acetylated_beyond_accessibility	0.22245252	0.14435184	-0.22617197	-0.09483194
chr7	139700689	3.9512436	1.7397499	2.2114937	acetylated_beyond_accessibility	0.8804071	0.40861654	0.15882766	0.20790112
chr10	62018749	4.406719	2.1951227	2.2115965	acetylated_beyond_accessibility	0.1440854	0.6145992	0.0107934475	0.028575659
chr6	166168669	3.8066626	1.5948635	2.2117991	acetylated_beyond_accessibility	2.9114304	-0.15924144	0.14736223	-0.4600098
chr6	129598415	3.8501477	1.6380848	2.2120628	acetylated_beyond_accessibility	0.9808208	1.9640025	0.06975949	0.66997707
chr22	33806336	3.218876	1.0050423	2.2138336	acetylated_beyond_accessibility	1.2557952	0.872244	-0.006277263	0.36053276
chr6	144075438	4.934474	2.720191	2.214283	acetylated_beyond_accessibility	-0.039335728	1.3411202	0.10991216	0.47866273
chr12	66623799	3.8066626	1.590956	2.2157066	acetylated_beyond_accessibility	1.2280343	0.64469266	0.15953684	0.2774552
chr8	102456839	5.043425	2.8275764	2.2158487	acetylated_beyond_accessibility	-0.3579526	0.11177206	0.08942127	0.23336124
chr17	69517037	5.5174527	3.3003016	2.2171512	acetylated_beyond_accessibility	-1.3844804	1.4445829	0.16241407	0.51070094
chr21	35236288	3.1354942	0.91600335	2.219491	acetylated_beyond_accessibility	1.2586821	0.31150925	-0.14191389	0.03250158
chr17	14428428	3.0910425	0.8711846	2.219858	acetylated_beyond_accessibility	2.0045793	0.51649284	0.12966824	0.3155632
chr20	34887101	3.465736	1.2447158	2.2210202	acetylated_beyond_accessibility	1.2488939	0.50007284	0.112443924	0.082701445
chr8	61636107	4.8121843	2.5911047	2.2210796	acetylated_beyond_accessibility	0.53188753	1.5482519	0.04909587	0.27064157
chr7	98994258	3.7612002	1.5394578	2.2217424	acetylated_beyond_accessibility	1.3449352	0.30271173	-0.19883323	0.025594711
chr20	49688166	4.4998097	2.2774715	2.2223382	acetylated_beyond_accessibility	0.70335364	0.7382288	0.029534817	0.031063795
chr17	77206136	4.248495	2.0260634	2.2224317	acetylated_beyond_accessibility	0.6388228	0.5932026	-0.005402565	-0.13350415
chr7	128955202	5.1532917	2.930067	2.2232246	acetylated_beyond_accessibility	-0.09018898	1.2224283	0.0635438	1.0349526
chr20	38543773	3.218876	0.9946304	2.2242455	acetylated_beyond_accessibility	1.2995591	0.61342925	0.21337777	0.19722241
