chr	start	end	k27_obs	k27_pred	ATAC.RPM	err	stratum
chr22	20000013	20000861	0.95294	0.12998	1.7257	-0.03313	typical (middle 50%)
chr22	20001692	20002578	1.42942	0.14594	1.70382	-0.24244	other
chr22	20007421	20007921	2.02378	0.38158	1.97468	-0.21483	other
chr22	20007994	20008897	0.95686	0.3741	3.96969	0.53451	other
chr22	20009039	20010086	3.38408	0.74127	5.51804	0.13359	typical (middle 50%)
chr22	20010165	20011637	7.34978	0.92311	8.17028	-0.19874	other
chr22	20013125	20013855	1.7929	0.56354	8.18237	0.69025	other
chr22	20015769	20017446	8.68067	0.82502	35.76831	0.4658	other
chr22	20020794	20021318	14.48705	3.34502	35.72656	0.86266	other
chr22	20021323	20022125	41.28295	6.99341	19.95398	0.1184	typical (middle 50%)
chr22	20025357	20025857	7.25149	1.65366	9.13129	0.19716	typical (middle 50%)
chr22	20026908	20027828	3.77575	0.49551	3.50835	-0.3337	other
chr22	20027907	20028407	0.59436	0.3081	2.84285	0.53002	other
chr22	20034980	20035771	1.31054	0.17894	3.12199	0.09872	typical (middle 50%)
chr22	20038123	20038623	0.91691	0.08137	1.34552	-0.15202	typical (middle 50%)
chr22	20040350	20040850	0.75417	0.0867	0.8218	-0.21574	other
chr22	20045566	20046523	0.75711	0.06128	0.81366	-0.24388	other
chr22	20057595	20059733	41.99375	2.03774	17.65284	-0.93822	other
chr22	20059783	20060283	1.66128	0.55931	1.58431	-0.05372	typical (middle 50%)
chr22	20065528	20067188	2.27035	0.17506	4.10745	-0.1185	typical (middle 50%)
chr22	20069816	20070689	2.11054	0.19549	2.21149	-0.34009	other
chr22	20071041	20072649	8.98973	1.80018	8.03895	-0.0113	typical (middle 50%)
chr22	20076709	20077209	2.38236	0.47439	4.32857	0.10115	typical (middle 50%)
chr22	20079619	20080767	32.53245	2.28868	40.7929	-0.10792	typical (middle 50%)
chr22	20080900	20081727	46.91851	4.56706	13.34549	-0.60442	other
chr22	20084639	20085574	24.09247	0.69869	12.82994	-1.16729	other
chr22	20091853	20092505	1.23554	0.09165	0.90372	-0.4263	other
chr22	20093231	20094360	1.39437	0.12915	2.11173	-0.15516	typical (middle 50%)
chr22	20094577	20095077	0.31863	0.09241	0.7774	0.05954	typical (middle 50%)
chr22	20100271	20101029	0.99486	0.10869	1.05427	-0.2495	other
chr22	20101258	20102044	0.55539	0.11944	1.25343	0.06662	typical (middle 50%)
chr22	20102137	20102637	0.95392	0.17144	1.55988	-0.03668	typical (middle 50%)
chr22	20109321	20109821	0.87206	0.40803	2.75573	0.42879	other
chr22	20110016	20110789	0.83505	0.60456	5.9146	0.95951	other
chr22	20111076	20112552	4.53285	1.50793	18.08144	0.93462	other
chr22	20115934	20116434	8.61253	1.01211	6.32622	-0.43414	other
chr22	20116457	20118389	77.26911	1.80749	55.94462	-0.9211	other
chr22	20118528	20119028	14.08264	1.42866	4.39193	-0.88737	other
chr22	20127199	20129910	4.84854	2.44826	30.42897	1.50831	over-predicted 1%
chr22	20130682	20132090	1.5103	0.72063	22.25631	1.47138	over-predicted 1%
chr22	20132337	20132837	1.54535	0.82266	4.02734	0.56127	other
chr22	20136984	20139342	1.83089	0.18458	7.04448	0.31679	other
chr22	20143095	20143595	0.03995	0.04674	1.17744	0.38066	other
chr22	20144296	20144796	0.31961	0.07791	1.09942	0.14912	typical (middle 50%)
chr22	20145384	20146294	0.07892	0.06593	2.07904	0.5778	other
chr22	20146675	20148035	0.63824	0.09668	3.7095	0.45323	other
chr22	20148710	20149210	0.23873	0.04558	1.16422	0.20086	typical (middle 50%)
chr22	20149275	20150158	0.19976	0.05029	1.89518	0.41852	other
chr22	20150859	20151359	0.11985	0.16213	1.55841	0.51162	other
chr22	20153748	20154479	0.67329	0.11842	3.30822	0.39623	other
chr22	20154714	20155214	0.03995	0.11494	3.07501	0.83408	other
chr22	20155221	20155721	0.23971	0.23854	2.13766	0.60073	other
chr22	20156487	20158305	1.31446	0.356	11.1841	0.91188	other
chr22	20159028	20159528	0.0799	0.0591	1.38177	0.41057	other
chr22	20167349	20168747	0.5973	0.03867	1.62168	0.0594	typical (middle 50%)
chr22	20170118	20171048	0.47941	0.06113	1.46634	0.11943	typical (middle 50%)
chr22	20173283	20174679	0.5973	0.07255	3.32191	0.4028	other
chr22	20174828	20175754	0.59828	0.1045	3.97913	0.51969	other
chr22	20178341	20178841	0.47843	0.0808	1.24998	0.08129	typical (middle 50%)
chr22	20179995	20181000	1.51128	0.22493	3.83773	0.15338	typical (middle 50%)
chr22	20181031	20181742	0.1598	0.1183	1.60225	0.4487	other
chr22	20182292	20183257	0.67917	0.14495	2.71732	0.3243	other
chr22	20184532	20185032	0.03995	0.07562	1.24409	0.42666	other
chr22	20186443	20186943	0.43652	0.15376	2.86765	0.51272	other
chr22	20187318	20187818	0.31961	0.13528	1.19937	0.22995	other
chr22	20191054	20191554	0.19878	0.15372	1.37082	0.38883	other
chr22	20191564	20192064	0.0	0.12507	1.76624	0.64105	other
chr22	20192821	20194518	0.43848	0.23456	5.55855	0.90794	other
chr22	20195053	20195772	0.35858	0.1211	2.13575	0.40916	other
chr22	20195940	20196868	0.51838	0.11188	3.05013	0.44904	other
chr22	20197686	20198373	0.6353	0.08515	1.5919	0.07256	typical (middle 50%)
chr22	20205873	20207246	35.14864	2.363	26.56108	-0.41996	other
chr22	20207313	20208026	3.06055	0.61506	4.67932	0.04923	typical (middle 50%)
chr22	20211950	20212450	0.31765	0.30307	2.35691	0.6326	other
chr22	20212683	20213183	0.35956	0.22508	1.39943	0.33046	other
chr22	20215657	20216525	0.43946	0.09682	2.42954	0.3852	other
chr22	20219424	20220184	0.99486	0.1147	2.01999	-0.00412	typical (middle 50%)
chr22	20220405	20221144	0.67721	0.07532	1.39753	-0.01039	typical (middle 50%)
chr22	20221638	20222393	0.23971	0.0535	0.85285	0.11087	typical (middle 50%)
chr22	20227090	20227590	0.47745	0.05717	0.80208	-0.07839	typical (middle 50%)
chr22	20227651	20229678	0.99682	0.08749	4.4807	0.34132	other
chr22	20230761	20232671	1.1576	0.148	5.54977	0.429	other
chr22	20238490	20239906	0.7951	0.32439	12.65812	1.21353	over-predicted 1%
chr22	20243462	20243962	0.0	0.16386	2.47437	0.81688	other
chr22	20243974	20244474	0.1598	0.20628	1.3734	0.46711	other
chr22	20244575	20246651	0.63628	0.24694	5.42013	0.77579	other
chr22	20247021	20247521	0.11985	0.16759	3.17686	0.82156	other
chr22	20252813	20253537	0.43946	0.06674	0.97849	0.01483	typical (middle 50%)
chr22	20255221	20255721	0.19976	0.078	1.04703	0.22869	other
chr22	20257153	20257653	0.59828	0.1782	1.02155	0.02296	typical (middle 50%)
chr22	20258558	20259950	0.91299	0.17691	6.01216	0.61668	other
chr22	20260568	20261068	0.19976	0.11867	1.56584	0.4064	other
chr22	20261815	20262498	0.35858	0.13287	2.08679	0.4098	other
chr22	20265007	20265507	0.19976	0.1927	2.15702	0.59959	other
chr22	20267284	20268950	1.07476	0.44841	18.48052	1.37938	over-predicted 1%
chr22	20269744	20270651	0.0799	0.38524	6.38702	1.38389	over-predicted 1%
chr22	20270653	20271153	0.19976	0.41598	1.98361	0.73601	other
chr22	20273560	20274060	0.23971	0.11612	1.38345	0.32543	other
chr22	20277856	20279486	0.59927	0.1085	4.43247	0.57696	other
chr22	20279728	20280228	0.19976	0.24696	1.63321	0.5311	other
chr22	20284523	20286696	1.19265	0.69532	17.47111	1.44838	over-predicted 1%
chr22	20290738	20291238	0.51838	0.06556	1.22806	0.03432	typical (middle 50%)
chr22	20292642	20293142	0.47843	0.17666	1.19723	0.15149	typical (middle 50%)
chr22	20293231	20293731	0.15882	0.10184	1.11158	0.30461	other
chr22	20298251	20298751	0.39853	0.53937	3.34345	0.90013	other
chr22	20298851	20300180	1.2326	0.41332	42.08676	1.77587	over-predicted 1%
chr22	20304705	20306563	0.79706	0.30418	4.89331	0.67363	other
chr22	20307125	20308049	0.39951	0.08868	2.12837	0.34866	other
chr22	20310602	20311565	0.39657	0.15256	2.73484	0.51813	other
chr22	20312443	20313151	0.43946	0.11089	2.39827	0.39225	other
chr22	20313278	20314174	0.27868	0.10649	4.427	0.79824	other
chr22	20317518	20318018	0.51642	0.525	4.36573	0.94144	other
chr22	20319112	20321620	26.08611	1.81826	52.30771	0.10275	typical (middle 50%)
chr22	20328228	20328958	0.39755	0.15459	1.11567	0.16526	typical (middle 50%)
chr22	20363305	20364566	0.2777	0.11226	1.28548	0.26565	other
chr22	20366788	20368035	0.47745	0.09081	1.59595	0.18024	typical (middle 50%)
chr22	20369359	20369859	0.0	0.07471	0.87776	0.354	other
chr22	20372294	20373893	0.87598	0.2082	3.56842	0.39562	other
chr22	20375729	20376454	0.11985	0.08983	0.97305	0.2856	other
chr22	20378024	20379051	1.43334	0.12125	1.13834	-0.41194	other
chr22	20380318	20380986	0.39755	0.08999	0.80758	0.00967	typical (middle 50%)
chr22	20381752	20382252	0.71324	0.10103	0.68961	-0.22594	other
chr22	20393412	20394822	34.9479	2.16048	42.32517	-0.19482	other
chr22	20402801	20403482	0.75613	0.07461	0.7901	-0.23898	other
chr22	20407575	20408296	0.59927	0.08294	1.10522	-0.03672	typical (middle 50%)
chr22	20409370	20409870	0.31569	0.12005	0.77467	0.0858	typical (middle 50%)
chr22	20410203	20410703	1.03383	0.25311	0.89889	-0.19537	other
chr22	20411828	20412328	0.55539	0.26515	0.8613	0.06992	typical (middle 50%)
chr22	20412398	20413320	2.78089	0.32967	2.38375	-0.39634	other
chr22	20413378	20413931	0.43652	0.1568	1.09902	0.13475	typical (middle 50%)
chr22	20417805	20418787	1.2375	0.2927	8.56399	0.74711	other
chr22	20418897	20419917	1.39339	0.36213	2.76549	0.1516	typical (middle 50%)
chr22	20420309	20421382	1.75196	0.41554	2.94934	0.08013	typical (middle 50%)
chr22	20423639	20424578	0.75613	0.1473	2.80386	0.29587	other
chr22	20424749	20425249	0.0	0.10179	1.77238	0.62152	other
chr22	20428684	20431198	3.15319	0.68209	20.56257	0.89815	other
chr22	20434764	20435264	0.27966	0.2108	1.51055	0.4075	other
chr22	20435429	20436100	0.31961	0.23053	1.83357	0.46829	other
chr22	20436157	20436657	0.03995	0.08176	1.66582	0.5396	other
chr22	20437609	20438109	0.0	0.05528	0.78087	0.30276	other
chr22	20439069	20441485	1.95564	0.29227	8.71751	0.47833	other
chr22	20441608	20443146	1.26961	0.16142	3.87442	0.20604	typical (middle 50%)
chr22	20449733	20450233	0.51642	0.0796	0.73464	-0.10718	typical (middle 50%)
chr22	20451103	20451603	0.5174	0.17006	1.48349	0.19611	typical (middle 50%)
chr22	20455062	20455733	0.95392	0.32158	1.38942	0.041	typical (middle 50%)
chr22	20456198	20457143	1.71103	0.48644	7.7502	0.6394	other
chr22	20457849	20458349	0.47647	0.11076	1.24312	0.10806	typical (middle 50%)
chr22	20459565	20460381	0.95392	0.13655	1.91934	0.01491	typical (middle 50%)
chr22	20463219	20464152	1.39437	0.29675	1.8986	-0.06095	typical (middle 50%)
chr22	20464191	20465932	1.35736	0.16569	3.83998	0.16736	typical (middle 50%)
chr22	20466636	20467136	0.23873	0.16686	0.95389	0.24693	other
chr22	20468242	20468742	0.23873	0.31102	1.2955	0.46376	other
chr22	20468773	20469629	0.99682	0.27452	2.57836	0.23452	other
chr22	20472615	20473566	0.63628	0.1946	2.55141	0.36419	other
chr22	20473717	20474217	0.0799	0.11814	0.81246	0.2947	other
chr22	20475602	20476488	0.79314	0.23312	1.51793	0.09021	typical (middle 50%)
chr22	20479379	20480162	1.82402	0.13359	1.05481	-0.57471	other
chr22	20481445	20482175	0.87402	0.09405	0.91457	-0.24416	other
chr22	20482453	20483223	0.47745	0.09033	1.20406	0.07789	typical (middle 50%)
chr22	20487660	20488160	0.51544	0.09073	1.33902	0.08987	typical (middle 50%)
chr22	20488642	20489380	1.59412	0.15234	1.49936	-0.35143	other
chr22	20489859	20490359	0.83407	0.17124	1.05574	-0.11014	typical (middle 50%)
chr22	20494842	20495342	4.17036	0.8655	3.80888	-0.15184	typical (middle 50%)
chr22	20495346	20497141	44.49742	2.50218	50.98258	-0.21429	other
chr22	20507291	20508536	59.00384	5.28419	32.60567	-0.17804	typical (middle 50%)
chr22	20508658	20509805	25.89639	3.86843	14.04269	-0.13145	typical (middle 50%)
chr22	20514819	20515319	1.19461	0.29919	1.30432	-0.11483	typical (middle 50%)
chr22	20517340	20517888	1.19461	0.1767	1.46163	-0.17274	typical (middle 50%)
chr22	20522396	20524646	19.52186	1.2426	14.60656	-0.61317	other
chr22	20526528	20527288	3.37428	0.56433	2.78871	-0.3092	other
chr22	20530213	20531658	2.27231	0.32735	3.91492	-0.02116	typical (middle 50%)
chr22	20531726	20532226	0.67819	0.34302	1.59006	0.25943	other
chr22	20532294	20532794	1.47623	0.45464	2.43999	0.12697	typical (middle 50%)
chr22	20532899	20534007	2.35123	0.27634	3.06282	-0.20275	other
chr22	20537149	20537790	1.31348	0.1199	1.10802	-0.37153	other
chr22	20544612	20545112	1.43138	0.34904	1.53977	-0.11905	typical (middle 50%)
chr22	20545176	20545676	2.06765	0.92816	1.94255	0.09734	typical (middle 50%)
chr22	20545727	20546910	15.48313	2.32836	13.85624	-0.02986	typical (middle 50%)
chr22	20549084	20549842	3.09854	0.40419	2.6313	-0.37851	other
chr22	20551974	20552474	1.39437	0.1248	1.00649	-0.43227	other
chr22	20556356	20557980	13.57112	1.29138	7.60314	-0.62009	other
chr22	20563355	20564686	3.61006	0.45382	8.52963	0.13944	typical (middle 50%)
chr22	20567907	20568407	0.79314	0.0658	1.31526	-0.10786	typical (middle 50%)
chr22	20570635	20571937	2.15246	0.16899	4.3024	-0.06363	typical (middle 50%)
chr22	20576526	20577952	4.85344	0.29068	4.95913	-0.51074	other
chr22	20578216	20578969	1.15466	0.16219	1.72939	-0.10247	typical (middle 50%)
chr22	20581189	20581895	0.75417	0.14557	2.05217	0.15837	typical (middle 50%)
chr22	20583567	20584067	0.67819	0.23267	2.36926	0.33748	other
chr22	20586752	20588937	1.87378	0.35025	12.85994	0.77143	other
chr22	20588976	20589701	0.35858	0.43983	2.8992	0.79507	other
chr22	20589826	20590927	0.6353	0.30288	4.14023	0.68182	other
chr22	20591488	20592350	0.87598	0.29479	4.55389	0.58649	other
chr22	20600033	20601333	0.79804	0.23974	3.06779	0.39155	other
chr22	20603696	20605256	1.51226	0.40555	8.80507	0.73048	other
chr22	20605911	20607440	1.19461	0.33705	10.489	0.9144	other
chr22	20610166	20612835	2.588	0.23963	8.27804	0.21405	typical (middle 50%)
chr22	20614968	20616686	2.62893	0.34756	4.29272	-0.06337	typical (middle 50%)
chr22	20621245	20622002	0.23971	0.12554	1.41687	0.34251	other
chr22	20622585	20623085	0.27868	0.09073	0.99629	0.16109	typical (middle 50%)
chr22	20624065	20624785	0.35956	0.11465	1.15621	0.16943	typical (middle 50%)
chr22	20626792	20627635	1.31446	0.19622	1.76432	-0.13724	typical (middle 50%)
chr22	20628732	20629588	1.11471	0.24227	2.06504	0.05511	typical (middle 50%)
chr22	20630600	20632816	1.03775	0.1822	6.32162	0.58489	other
chr22	20632981	20633856	0.47745	0.28397	2.54403	0.53714	other
chr22	20634143	20634874	0.39853	0.1756	1.91657	0.38252	other
chr22	20634940	20636683	1.11373	0.34556	5.10919	0.56497	other
chr22	20640460	20642062	1.43236	0.21762	3.35362	0.11367	typical (middle 50%)
chr22	20642141	20643225	1.4304	0.46369	3.36147	0.29966	other
chr22	20646837	20647337	0.75809	0.19292	1.20218	-0.00663	typical (middle 50%)
chr22	20648131	20648631	0.75515	0.33981	1.93574	0.29022	other
chr22	20648772	20649910	0.43652	0.19997	2.3124	0.45548	other
chr22	20651647	20652147	0.2777	0.21137	1.89237	0.49766	other
chr22	20656746	20657457	6.53237	1.55984	16.04593	0.57635	other
chr22	20663602	20664988	1.59216	0.30447	3.85967	0.18742	typical (middle 50%)
chr22	20670386	20670886	0.35956	0.05038	1.05411	0.07984	typical (middle 50%)
chr22	20670938	20671438	0.23775	0.09869	1.23597	0.2715	other
chr22	20671507	20672325	0.79608	0.15862	0.94767	-0.13367	typical (middle 50%)
chr22	20673320	20674356	0.59339	0.11955	1.38828	0.07878	typical (middle 50%)
chr22	20680247	20681556	0.51642	0.08133	1.19017	0.03963	typical (middle 50%)
chr22	20682914	20683840	0.0	0.05121	0.8195	0.31226	other
chr22	20684630	20685130	0.3576	0.1077	0.91118	0.0895	typical (middle 50%)
chr22	20688127	20689084	0.7152	0.05502	0.8249	-0.2218	other
chr22	20697436	20697936	0.67721	0.03432	0.87714	-0.20164	other
chr22	20702030	20704247	2.66594	1.77234	93.46693	2.44258	over-predicted 1%
chr22	20709773	20710273	0.1598	0.08682	0.77587	0.18221	typical (middle 50%)
chr22	20710413	20710913	0.23971	0.09654	0.88897	0.16294	typical (middle 50%)
chr22	20712718	20713691	0.23873	0.05249	1.50217	0.2978	other
chr22	20714489	20715211	0.27868	0.0589	0.94404	0.11495	typical (middle 50%)
chr22	20716369	20716869	0.03995	0.07332	0.72059	0.25909	other
chr22	20717147	20718428	0.51642	0.06748	1.93024	0.20802	typical (middle 50%)
chr22	20720999	20721776	1.15368	0.12214	1.67655	-0.14926	typical (middle 50%)
chr22	20721806	20722306	0.55833	0.15101	0.72948	-0.07226	typical (middle 50%)
chr22	20724525	20726058	1.67304	0.14416	2.298	-0.21584	other
chr22	20726306	20727474	0.91691	0.09505	1.91949	-0.00314	typical (middle 50%)
chr22	20728394	20729843	2.18554	0.08047	2.08997	-0.4891	other
chr22	20732487	20733148	0.19976	0.09538	0.89622	0.19703	typical (middle 50%)
chr22	20733392	20734450	0.11985	0.0785	1.68214	0.46635	other
chr22	20734775	20735275	0.27868	0.07332	0.67756	0.03667	typical (middle 50%)
chr22	20736870	20737775	0.59632	0.10769	1.47748	0.08912	typical (middle 50%)
chr22	20737923	20738423	0.67721	0.12589	0.72745	-0.16856	typical (middle 50%)
chr22	20740976	20741651	0.55539	0.08548	0.78961	-0.1077	typical (middle 50%)
chr22	20741764	20742887	1.63407	0.14293	2.52113	-0.16147	typical (middle 50%)
chr22	20749823	20752542	5.53359	0.28881	5.99001	-0.52275	other
chr22	20758601	20759900	1.03481	0.10466	3.13072	0.16204	typical (middle 50%)
chr22	20768687	20769483	1.98677	0.5418	3.43744	0.15627	typical (middle 50%)
chr22	20772045	20772545	0.51838	0.0617	1.17293	0.01509	typical (middle 50%)
chr22	20773844	20774344	0.75515	0.08918	0.6455	-0.2774	other
chr22	20776872	20777372	1.94682	0.97337	1.97308	0.16713	typical (middle 50%)
chr22	20777696	20778196	4.82329	1.61	15.10682	0.81781	other
chr22	20784207	20785138	1.90491	0.23084	5.40323	0.18718	typical (middle 50%)
chr22	20793734	20795170	3.17256	0.14062	2.76965	-0.58102	other
chr22	20803870	20805213	2.14952	0.17414	4.02166	-0.09218	typical (middle 50%)
chr22	20805840	20806340	1.55319	0.16572	1.08877	-0.43574	other
chr22	20807135	20807861	7.26227	0.40092	1.61402	-1.28661	other
chr22	20811909	20812660	1.70515	0.0878	0.89789	-0.62241	other
chr22	20816297	20817043	1.35245	0.08214	0.83484	-0.50897	other
chr22	20817111	20818344	1.27059	0.08624	1.29802	-0.32959	other
chr22	20818372	20818872	1.74706	0.11761	0.57982	-0.72498	other
chr22	20824781	20826919	1.74804	0.10502	1.62218	-0.42113	other
chr22	20836296	20837022	1.58922	0.13646	1.23704	-0.43246	other
chr22	20840137	20841268	2.58604	0.52617	4.08302	0.04781	typical (middle 50%)
chr22	20843214	20844457	1.70809	0.35751	3.25148	0.10025	typical (middle 50%)
chr22	20845484	20845984	1.22868	0.19037	1.0223	-0.29902	other
chr22	20846298	20847927	0.875	0.1381	3.69675	0.35363	other
chr22	20850139	20850639	0.79314	0.25323	1.00366	-0.03588	typical (middle 50%)
chr22	20852045	20852545	1.70123	0.32158	2.19539	-0.10186	typical (middle 50%)
chr22	20853204	20853704	3.65001	0.92759	2.94592	-0.1362	typical (middle 50%)
chr22	20857225	20859518	45.45381	2.62923	69.83415	-0.00676	typical (middle 50%)
chr22	20865744	20866244	5.84536	1.01284	3.91368	-0.34303	other
chr22	20866660	20867318	32.34152	3.60549	6.92214	-0.80111	other
chr22	20867340	20867840	24.95595	3.15599	28.52	0.16575	typical (middle 50%)
chr22	20873166	20875929	4.81643	0.23727	5.6434	-0.47897	other
chr22	20876088	20876757	0.55735	0.08915	1.14383	0.00688	typical (middle 50%)
chr22	20884990	20886180	22.1731	1.13422	21.38321	-0.55963	other
chr22	20891168	20893094	1.03481	0.10929	2.30653	0.02763	typical (middle 50%)
chr22	20895299	20895799	0.3576	0.1447	0.93379	0.12968	typical (middle 50%)
chr22	20897422	20898903	0.55735	0.10556	2.54223	0.33455	other
chr22	20899229	20899729	0.67623	0.11335	0.83728	-0.1408	typical (middle 50%)
chr22	20901527	20902240	0.51544	0.12388	1.16253	0.07096	typical (middle 50%)
chr22	20902284	20903228	0.67721	0.21869	1.73996	0.19791	typical (middle 50%)
chr22	20903441	20904252	1.15466	0.19983	1.28804	-0.18044	other
chr22	20904364	20905055	1.07574	0.16995	1.01914	-0.24621	other
chr22	20905917	20906417	0.9549	0.1269	0.89995	-0.26161	other
chr22	20906892	20907392	1.03187	0.10145	0.80292	-0.35571	other
chr22	20911373	20912101	0.27868	0.15822	1.55364	0.37447	other
chr22	20917041	20918514	76.72203	3.25639	70.62342	-0.35514	other
chr22	20918734	20919234	5.59683	1.05726	5.62433	-0.09819	typical (middle 50%)
chr22	20920433	20921102	7.94904	1.33126	8.5348	-0.05131	typical (middle 50%)
chr22	20926527	20927027	1.27157	0.33623	1.76447	-0.00781	typical (middle 50%)
chr22	20927616	20928623	1.19657	0.15154	1.98183	-0.07586	typical (middle 50%)
