chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr17	69517037	5.5174527	3.3003016	2.2171512	acetylated_beyond_accessibility	-0.98640895	0.22714353	0.11492801	-0.23309803	-0.06939125
chr21	35236288	3.1354942	0.91600335	2.219491	acetylated_beyond_accessibility	1.1611344	0.40461552	0.31459534	0.000615716	-0.019895077
chr17	14428428	3.0910425	0.8711846	2.219858	acetylated_beyond_accessibility	2.8813572	0.008279681	0.7860091	0.14361632	0.035347283
chr20	34887101	3.465736	1.2447158	2.2210202	acetylated_beyond_accessibility	1.0115079	0.3939793	0.087445736	0.43458283	0.011271358
chr8	61636107	4.8121843	2.5911047	2.2210796	acetylated_beyond_accessibility	0.38454366	0.76842594	0.5509417	0.97517896	-0.014157772
chr7	98994258	3.7612002	1.5394578	2.2217424	acetylated_beyond_accessibility	1.0653603	-0.15445781	-0.39556956	-0.17224991	-0.011185527
chr20	49688166	4.4998097	2.2774715	2.2223382	acetylated_beyond_accessibility	0.16089964	1.432771	0.38495493	0.69285107	0.004318714
chr17	77206136	4.248495	2.0260634	2.2224317	acetylated_beyond_accessibility	0.4993198	-0.101736546	0.1808877	-0.022026062	-0.043311596
chr7	128955202	5.1532917	2.930067	2.2232246	acetylated_beyond_accessibility	-0.010937214	1.0070066	0.60717535	1.1462679	-0.009391785
chr20	38543773	3.218876	0.9946304	2.2242455	acetylated_beyond_accessibility	1.8622825	0.27094406	0.39059824	0.18122452	0.016159594
chr10	95821912	4.4426513	2.2181869	2.2244644	acetylated_beyond_accessibility	0.38190627	0.8538537	0.42598176	0.64280367	-0.0003926754
chr12	11905709	3.7376697	1.5127206	2.2249491	acetylated_beyond_accessibility	1.9994843	0.3810227	0.2935381	0.45077574	0.009210825
chr22	40107681	3.5553482	1.3286252	2.226723	acetylated_beyond_accessibility	1.2191393	0.90714884	0.4949627	0.63592553	-0.021845222
chr22	33853792	5.0689044	2.8391151	2.2297893	acetylated_beyond_accessibility	0.34858203	0.45589757	0.40065932	0.45699286	-0.017244339
chr17	81598492	5.170484	2.9406188	2.2298653	acetylated_beyond_accessibility	1.2824414	1.5770261	0.6683719	0.7021849	-0.06885004
chr20	53706208	5.303305	3.073299	2.2300062	acetylated_beyond_accessibility	-1.0594449	0.12841153	0.014475346	0.22063065	-0.006908655
chr12	92488870	4.317488	2.0849047	2.2325835	acetylated_beyond_accessibility	0.6333318	0.92750144	0.3288021	0.25185704	-0.031247377
chr18	21853188	4.3694477	2.1364157	2.233032	acetylated_beyond_accessibility	1.7826326	1.5161192	0.7806084	1.6652386	-0.018784523
chr8	20223916	3.5263605	1.2915108	2.2348497	acetylated_beyond_accessibility	1.1678872	0.4880396	0.46736765	0.55125904	-0.0049045086
chr17	42929377	4.2195077	1.9845766	2.234931	acetylated_beyond_accessibility	0.80998695	0.21470416	0.28383672	0.4274677	-0.04468572
chr6	160775855	3.295837	1.0599089	2.235928	acetylated_beyond_accessibility	1.3554733	0.31705487	0.3306917	0.2144692	-0.002590537
chr22	26711539	5.056246	2.8196778	2.236568	acetylated_beyond_accessibility	0.47709155	-0.10310745	-0.417279	0.058454752	-0.010413408
chr17	37090181	3.912023	1.6751499	2.2368731	acetylated_beyond_accessibility	2.5920815	0.29651678	0.6787374	0.7151387	-0.012444615
chr6	166488250	4.5108595	2.2739553	2.2369041	acetylated_beyond_accessibility	2.6947532	1.418361	0.8771012	0.83464885	-0.03136754
chr10	101973534	4.8121843	2.5749357	2.2372487	acetylated_beyond_accessibility	0.13161612	1.2538276	0.35145044	1.0570056	-0.010334969
chr17	12878544	3.5553482	1.3158908	2.2394574	acetylated_beyond_accessibility	1.2318821	0.15278018	0.03622043	0.26897144	0.02449727
chr20	48873033	4.5108595	2.2709384	2.239921	acetylated_beyond_accessibility	1.0175915	1.2047558	0.7428336	0.90674424	0.006884575
chr8	142326236	3.8501477	1.6097145	2.2404332	acetylated_beyond_accessibility	2.0012074	-0.08651686	-0.9179602	0.7818949	-0.008354068
chr17	5198673	5.0172796	2.7761037	2.241176	acetylated_beyond_accessibility	0.39784336	0.2745154	0.46553302	0.49781418	-0.054499626
chr12	14281126	4.406719	2.1639674	2.2427518	acetylated_beyond_accessibility	0.2539711	-0.20635748	0.11772704	0.16692209	-0.00975132
chr12	64802402	3.4011974	1.1578132	2.2433844	acetylated_beyond_accessibility	-0.21933836	0.14461815	-0.2707994	-0.13642395	-0.04940784
chr18	50832825	4.356709	2.1133173	2.2433918	acetylated_beyond_accessibility	0.8030715	0.17834926	0.4942963	0.416214	-0.008615732
chr7	5682288	4.2341065	1.9904331	2.2436733	acetylated_beyond_accessibility	1.1434537	0.78118837	0.34725392	-0.0018234253	-0.0193218
chr22	45246728	4.804021	2.559209	2.2448118	acetylated_beyond_accessibility	1.0874841	0.51965404	0.7639191	1.0330622	-0.008112669
chr7	66148574	4.4188404	2.1725168	2.2463236	acetylated_beyond_accessibility	2.0383358	0.056799173	0.5199971	0.27562523	-0.013700485
chr20	38843585	5.4026775	3.1554508	2.2472267	acetylated_beyond_accessibility	-0.70844555	0.6736212	0.06366038	-0.0025179386	-0.0091946125
chr20	19260780	3.6888795	1.4412253	2.2476542	acetylated_beyond_accessibility	2.428633	0.39393902	0.672858	0.46270704	0.020277143
chr10	69172612	4.0775375	1.8291442	2.2483933	acetylated_beyond_accessibility	1.2426541	0.4077289	0.26005435	0.53145695	-0.0074003935
chr18	23992813	4.59512	2.3463562	2.2487638	acetylated_beyond_accessibility	-0.421821	-0.327461	-0.43794763	-0.13375711	-0.0068924427
chr20	53706815	6.0776424	3.8284602	2.2491822	acetylated_beyond_accessibility	-1.9478118	0.24231577	-0.02494955	0.068324566	-0.026836872
chr10	11674104	4.2904596	2.039517	2.2509427	acetylated_beyond_accessibility	0.7901437	0.027033329	-0.004826069	0.026869297	-0.0033471584
chr17	57524977	4.8441873	2.5932274	2.2509599	acetylated_beyond_accessibility	0.5328133	0.1843679	0.06326175	0.24357414	-0.0430696
chr8	11506992	5.09375	2.8418746	2.2518754	acetylated_beyond_accessibility	-0.6405952	0.63801837	0.16508746	0.6189747	-0.013057947
chr6	38306546	5.236442	2.9833574	2.2530847	acetylated_beyond_accessibility	-0.29446626	-0.16026092	0.10309696	0.14736795	-0.04403186
chr8	6746657	6.037871	3.7834425	2.2544284	acetylated_beyond_accessibility	-1.9889052	-0.018234253	-0.18202496	-0.42569637	-0.024806976
chr22	46072712	3.7612002	1.5066571	2.254543	acetylated_beyond_accessibility	1.5493293	-0.9994574	-0.4377141	-0.68909603	-0.012246728
chr6	38307915	5.420535	3.1632695	2.2572656	acetylated_beyond_accessibility	-0.87049794	0.6076131	0.46001577	0.6376524	-0.050192833
chr22	36253091	4.9698133	2.7125144	2.257299	acetylated_beyond_accessibility	1.050219	1.1249409	0.26979876	0.5768025	-0.008827448
chr12	9713227	4.1743875	1.9170282	2.2573593	acetylated_beyond_accessibility	1.3208976	0.3426907	0.3855679	-0.033443093	-0.04505849
chr10	11573709	4.6151204	2.3574173	2.257703	acetylated_beyond_accessibility	-0.102054834	0.15833306	-0.0029489994	0.26959395	0.001411438
chr10	90947186	4.204693	1.946589	2.2581038	acetylated_beyond_accessibility	0.85989857	1.2412646	0.6086893	0.87670994	-0.0063443184
chr12	4565006	3.871201	1.612859	2.258342	acetylated_beyond_accessibility	2.0611763	1.6570449	0.44867873	0.5395434	-0.04302895
chr7	4748389	3.7376697	1.4788384	2.2588313	acetylated_beyond_accessibility	2.3510656	0.27257204	0.83940864	0.2347908	-0.018097997
chr10	98479036	3.583519	1.324187	2.259332	acetylated_beyond_accessibility	1.4301994	0.20553923	0.3258407	0.38926268	-0.006431341
chr8	53910509	3.713572	1.4540751	2.259497	acetylated_beyond_accessibility	1.4057317	0.16878247	0.08836031	0.24064994	0.018842816
chr10	101923466	3.637586	1.3775678	2.2600183	acetylated_beyond_accessibility	1.4568808	0.7437012	-0.09906697	0.119422436	-0.012100697
chr12	95202982	4.060443	1.7991827	2.2612603	acetylated_beyond_accessibility	0.8482003	0.8574815	0.47046804	0.6914389	-0.0022480488
chr22	50105932	3.6635616	1.4021766	2.261385	acetylated_beyond_accessibility	0.9107144	1.203954	0.7651036	0.55337787	-0.02100575
chr22	33787836	3.7612002	1.4985075	2.2626927	acetylated_beyond_accessibility	0.9087949	0.32227755	0.3362987	0.0060646534	-0.014723301
chr10	26474953	4.1431346	1.8794262	2.2637084	acetylated_beyond_accessibility	1.0517614	0.19083476	0.48280096	0.07718861	-0.006347418
chr10	124749204	4.2341065	1.96683	2.2672765	acetylated_beyond_accessibility	1.5327604	1.8232651	0.944968	1.1754827	-0.013074636
chr7	137933179	3.988984	1.7216666	2.2673175	acetylated_beyond_accessibility	0.4833839	0.742836	0.1351223	0.20345044	-0.0065789223
chr6	166541139	3.9318256	1.6630777	2.2687478	acetylated_beyond_accessibility	1.3563596	0.13869345	0.15022552	-0.0062657595	-0.038941503
chr7	150661280	5.164786	2.894362	2.270424	acetylated_beyond_accessibility	-0.32009506	0.5710046	0.2475934	0.041451454	-0.01226902
chr7	99552132	4.919981	2.6485171	2.2714639	acetylated_beyond_accessibility	0.18460393	1.4405241	-0.1223557	0.76595664	-0.012596607
chr6	33062170	3.988984	1.717054	2.2719302	acetylated_beyond_accessibility	0.6243075	0.53388345	0.17671978	0.5601481	-0.071316004
chr7	20271049	4.406719	2.1343856	2.2723336	acetylated_beyond_accessibility	0.4795735	1.1908054	0.3179567	0.5850923	-0.025055647
chr8	27330977	4.317488	2.0447998	2.2726884	acetylated_beyond_accessibility	0.07786536	0.042883873	-0.41406834	-0.121715665	0.008471012
chr12	94372709	4.189655	1.9167256	2.2729292	acetylated_beyond_accessibility	0.71562195	-0.008188248	0.49099827	0.46491647	-0.03175354
chr17	80774841	4.564348	2.2905617	2.2737865	acetylated_beyond_accessibility	1.6822205	-0.3521371	0.18438959	-0.22629142	-0.024612665
chr17	57486106	4.574711	2.300825	2.2738857	acetylated_beyond_accessibility	0.45080876	0.012691975	0.21994281	-0.017001152	-0.023855686
chr18	2962050	5.2983174	3.0235999	2.2747176	acetylated_beyond_accessibility	-0.7945781	0.30300593	0.060150146	0.30014396	7.510185e-05
chr10	11710933	4.4426513	2.1661508	2.2765005	acetylated_beyond_accessibility	1.1602616	1.337904	0.4957831	0.93314576	-0.022891521
chr10	26543950	4.804021	2.527069	2.2769518	acetylated_beyond_accessibility	-0.5124624	0.7139356	0.18499637	0.85652757	-0.0052654743
chr17	59027907	3.988984	1.7108917	2.2780924	acetylated_beyond_accessibility	2.1094968	0.4538536	0.3990233	0.46535993	0.0015687943
chr20	37377500	4.3820267	2.1033428	2.278684	acetylated_beyond_accessibility	0.063746214	0.3804252	0.03563714	0.15346241	0.003666401
chr6	89321846	4.0253515	1.7442169	2.2811346	acetylated_beyond_accessibility	1.0153697	0.6598699	0.1536653	0.4209509	-0.004006028
chr22	23696414	4.7706847	2.4894898	2.281195	acetylated_beyond_accessibility	0.38719153	0.65063787	0.21436477	-0.028152943	-0.011225224
chr10	50363515	5.327876	3.0464427	2.2814333	acetylated_beyond_accessibility	0.71144795	0.6607735	0.7255771	0.66768646	0.00021958351
chr7	98786084	4.0943446	1.8124465	2.281898	acetylated_beyond_accessibility	0.07600868	-0.57004476	-0.25856185	-0.17882788	-0.0065795183
chr20	37823776	3.8066626	1.5245768	2.282086	acetylated_beyond_accessibility	1.4792002	0.31270337	0.42785764	-0.07972586	0.01471746
chr17	77182359	4.4426513	2.1600704	2.2825809	acetylated_beyond_accessibility	1.7943223	0.7902503	0.73313713	0.60702515	-0.023873568
chr10	13705219	4.905275	2.6226127	2.2826622	acetylated_beyond_accessibility	0.5656376	-0.13533807	0.16553164	-0.03633237	0.004513979
chr8	60967539	3.7612002	1.4784892	2.282711	acetylated_beyond_accessibility	0.6195719	-0.11627519	-0.38621116	-0.09606314	0.0201478
chr20	37776028	3.218876	0.9353487	2.2835271	acetylated_beyond_accessibility	2.116269	0.2070499	0.15198272	0.15294129	0.017871916
chr10	50452713	4.634729	2.3511758	2.2835531	acetylated_beyond_accessibility	0.28214335	0.22286344	0.35772228	0.44368815	-0.008098841
chr20	48761858	4.934474	2.6498616	2.2846124	acetylated_beyond_accessibility	-0.6292579	0.1740048	-0.12972355	0.27194715	-0.0034747124
chr6	156316	4.0430512	1.7559229	2.2871284	acetylated_beyond_accessibility	0.7542969	0.022128224	0.023721695	0.1364497	-0.05852747
chr17	30831416	4.744932	2.457763	2.2871692	acetylated_beyond_accessibility	1.1322365	0.4791336	-0.10046625	-0.16626954	-0.035295248
chr22	24146480	4.317488	2.028708	2.2887802	acetylated_beyond_accessibility	1.1648674	0.5248656	0.3311212	0.07844567	-0.018194675
chr20	15334228	3.4011974	1.1117731	2.2894244	acetylated_beyond_accessibility	0.72530544	0.2817917	-0.13995707	0.1448971	0.015170693
chr7	139714703	4.691348	2.3982778	2.2930703	acetylated_beyond_accessibility	1.6662021	0.54591036	0.3592944	0.27269602	-0.012667894
chr6	156674453	3.4339871	1.1397226	2.2942646	acetylated_beyond_accessibility	1.5358775	0.5720377	0.5214356	0.5476788	-0.0008883476
chr8	53903543	4.3694477	2.0744464	2.2950013	acetylated_beyond_accessibility	0.34179306	0.22373748	0.23371696	0.41002893	0.014449835
chr6	33183532	3.5553482	1.2593436	2.2960045	acetylated_beyond_accessibility	2.452474	1.1074564	1.6983426	0.7890196	0.0011219978
chr6	11847730	4.204693	1.9085093	2.2961836	acetylated_beyond_accessibility	1.1367359	0.46280336	0.02014649	0.29446173	-0.012102008
chr22	33274394	3.7612002	1.4649258	2.2962744	acetylated_beyond_accessibility	1.0756464	0.7069154	0.11430895	0.13850462	-0.019279122
chr17	80765313	3.6635616	1.3669676	2.2965941	acetylated_beyond_accessibility	2.990302	0.35685897	0.45858538	0.29253662	0.010420918
chr12	8123678	3.871201	1.5741091	2.297092	acetylated_beyond_accessibility	2.8926663	0.5140765	0.57925487	0.50727034	0.0068701506
chr17	16954560	3.8501477	1.5500467	2.300101	acetylated_beyond_accessibility	1.1416924	0.23707497	0.3782698	0.47497058	0.0023075342
chr17	2491227	5.293305	2.9921687	2.3011363	acetylated_beyond_accessibility	-0.1275394	0.70743394	0.5564234	0.5802703	-0.060527563
chr10	13831933	4.4426513	2.1412508	2.3014004	acetylated_beyond_accessibility	1.1988003	0.70949364	0.6516645	0.9980025	-0.013583899
chr8	7355281	3.218876	0.91718507	2.3016908	acetylated_beyond_accessibility	1.9111617	-0.056082487	0.0707829	0.16079044	0.00070756674
chr6	6656213	4.317488	2.013508	2.30398	acetylated_beyond_accessibility	1.0287576	0.16098762	0.0576241	0.15798235	-0.0072300434
chr17	78484731	4.905275	2.6007838	2.304491	acetylated_beyond_accessibility	0.7097323	0.090755224	-0.52842355	-0.7343044	-0.07551479
chr8	54012186	4.624973	2.3203073	2.3046656	acetylated_beyond_accessibility	0.1398449	0.062309742	0.09380555	0.03988552	0.008256197
chr6	150987583	3.7841897	1.4788641	2.3053255	acetylated_beyond_accessibility	1.5413951	0.24516094	0.10089469	0.20476067	-0.016245842
chr20	34415064	5.09375	2.7853782	2.3083718	acetylated_beyond_accessibility	0.13471699	1.4541337	0.43480515	0.5401814	-0.01208663
chr12	124006671	4.5217886	2.2127287	2.3090599	acetylated_beyond_accessibility	1.5446656	0.10257244	0.22774267	0.17364907	-0.017834902
chr8	70515502	4.0943446	1.7840266	2.310318	acetylated_beyond_accessibility	2.0730877	1.6289766	0.68821526	1.102062	0.0038119555
chr22	42978055	4.465908	2.1551876	2.3107204	acetylated_beyond_accessibility	0.77009106	0.1784699	0.05816865	-0.1586113	-0.0112605095
chr21	14676168	5.1298985	2.8185062	2.3113923	acetylated_beyond_accessibility	1.1515942	1.4544926	0.7053158	0.71557236	-0.03834343
chr7	155763987	5.187386	2.8759665	2.3114195	acetylated_beyond_accessibility	1.2883191	0.49492097	0.52310276	0.13854313	-0.009722471
chr12	14948936	6.169611	3.8560133	2.3135977	acetylated_beyond_accessibility	-0.42257285	0.9121556	0.6466999	0.74686	-0.06416321
chr6	110866742	4.5325994	2.217129	2.3154705	acetylated_beyond_accessibility	0.58734393	1.7756093	0.2215209	1.0369284	-0.06668639
chr7	150716349	4.477337	2.1618242	2.3155127	acetylated_beyond_accessibility	0.44813538	0.1353116	0.2924931	-0.076259375	-0.011830568
chr12	11855361	4.0943446	1.7763104	2.3180342	acetylated_beyond_accessibility	1.2901096	0.10148418	0.2591977	0.1606667	-0.0042669773
chr20	37308895	5.6937323	3.3748624	2.3188698	acetylated_beyond_accessibility	-0.23778391	0.44676757	0.37757444	0.49328685	-0.018496752
chr8	38946339	3.6888795	1.369581	2.3192985	acetylated_beyond_accessibility	1.5537653	0.4781109	0.51435137	0.4765575	0.02005291
chr12	9706450	3.4339871	1.1141067	2.3198805	acetylated_beyond_accessibility	0.48719597	0.095676064	0.31827033	0.25248027	0.02706182
chr12	92416890	4.4308167	2.1086884	2.3221283	acetylated_beyond_accessibility	0.054498672	-0.21945119	0.28214407	0.1937151	-0.02273655
chr8	9136406	4.6151204	2.2923107	2.3228097	acetylated_beyond_accessibility	0.91139174	0.72009873	0.7231338	0.62806535	0.0027475357
chr17	47162103	3.4965076	1.1723385	2.3241692	acetylated_beyond_accessibility	2.4024901	0.42574	0.43256807	0.43308294	0.011091232
chr12	27309495	4.983607	2.6584256	2.3251812	acetylated_beyond_accessibility	1.6588018	1.4993689	0.5276315	0.69434905	-0.044988632
chr18	5975399	5.0875964	2.7618651	2.3257313	acetylated_beyond_accessibility	-0.01078701	0.5406182	0.3485489	0.59908605	-0.00673604
chr6	6651493	4.1431346	1.8171935	2.325941	acetylated_beyond_accessibility	1.6966057	0.60932827	0.5056343	0.32679558	-0.00757432
chr10	62166960	4.0943446	1.7682662	2.3260784	acetylated_beyond_accessibility	0.9256201	1.5275187	0.24086499	0.73812246	-0.03104341
chr22	33897183	5.5947113	3.2670393	2.327672	acetylated_beyond_accessibility	-0.0001411438	0.12698221	0.30343294	0.5011511	-6.151199e-05
chr17	2064543	4.3694477	2.040686	2.3287618	acetylated_beyond_accessibility	1.571749	-0.30925167	0.21323586	-0.12537003	-0.022537231
chr7	91995456	4.0073333	1.677585	2.3297482	acetylated_beyond_accessibility	1.3584791	0.3095895	0.3337704	0.28124344	-0.01837647
chr12	9331337	3.4965076	1.1658801	2.3306274	acetylated_beyond_accessibility	0.46150196	0.110521555	-0.28674328	-0.17944324	-0.053886056
chr22	43378223	4.1108737	1.7779611	2.3329124	acetylated_beyond_accessibility	2.0185633	1.0444502	0.52043164	0.8697659	-0.014675498
chr8	41547901	3.6635616	1.3306385	2.332923	acetylated_beyond_accessibility	1.7488259	0.6865095	0.56972706	0.67015684	0.021686316
chr17	16203502	3.2580965	0.92513347	2.332963	acetylated_beyond_accessibility	2.3654685	0.16449034	0.47654653	0.2342515	0.022132456
chr17	72023337	4.189655	1.8537172	2.3359375	acetylated_beyond_accessibility	0.7360076	0.19961035	0.11077249	0.26093447	-0.0070028305
chr7	92737793	4.9767337	2.633412	2.3433218	acetylated_beyond_accessibility	0.18829036	0.5650401	0.50551605	0.6196394	-0.01587224
chr10	13723491	4.553877	2.2100458	2.343831	acetylated_beyond_accessibility	0.5106325	0.39866734	0.1996572	0.39070296	0.0015108585
chr8	65791431	5.484797	3.1391587	2.3456383	acetylated_beyond_accessibility	-0.38306618	0.4955082	0.44438934	0.7668617	-0.010031462
chr22	33269408	3.8501477	1.5027244	2.3474233	acetylated_beyond_accessibility	1.1567984	1.2151806	0.41544044	0.56921244	-0.023743987
chr22	33889690	4.2904596	1.9374518	2.3530078	acetylated_beyond_accessibility	1.2424769	0.61219263	0.2310729	0.1095171	-0.014724135
chr18	12315660	4.4426513	2.0853236	2.3573277	acetylated_beyond_accessibility	1.0085211	0.046874523	0.19585538	0.33797574	-0.0059626102
chr6	137124570	3.912023	1.5539798	2.3580432	acetylated_beyond_accessibility	1.0937616	0.54505455	0.16430914	0.46947277	-0.009504676
chr18	2605863	4.0073333	1.6486588	2.3586745	acetylated_beyond_accessibility	0.9191482	0.84608436	0.6937876	0.415761	-0.0135804415
chr17	75326025	4.2341065	1.8749028	2.3592038	acetylated_beyond_accessibility	1.3989087	0.2418772	0.47836888	0.3599316	-0.022325158
chr17	5201224	4.6728287	2.3130465	2.3597822	acetylated_beyond_accessibility	0.079642534	0.11021376	0.024637938	0.26048493	-0.011241674
chr6	11467515	5.278115	2.9161592	2.3619556	acetylated_beyond_accessibility	-0.75430894	0.0529809	0.09386182	0.37910724	-0.030044317
