chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual5p_residual
chr8	124853880	3.637586	1.8334446	1.8041415	acetylated_beyond_accessibility	1.2671216	0.24462628	0.04147315
chr6	30509429	4.4998097	2.6948478	1.8049619	acetylated_beyond_accessibility	0.07838869	0.4118774	0.13645744
chr17	65064579	5.159055	3.3525753	1.8064799	acetylated_beyond_accessibility	0.2703352	0.63476515	0.22856593
chr7	8351606	3.8066626	1.998856	1.8078066	acetylated_beyond_accessibility	1.0703746	0.23633826	0.387035
chr10	30554037	6.928538	5.119488	1.8090501	acetylated_beyond_accessibility	-1.1790059	0.07173157	0.38524628
chr6	51121696	4.2904596	2.4805984	1.8098612	acetylated_beyond_accessibility	0.6047232	0.59900165	0.37371087
chr17	15236573	5.602119	3.7921948	1.8099241	acetylated_beyond_accessibility	-0.15368986	0.6204314	0.6036277
chr6	10102310	5.0689044	3.2584906	1.8104138	acetylated_beyond_accessibility	-0.13771868	0.4603021	0.17494297
chr12	8108994	2.944439	1.1335236	1.8109154	acetylated_beyond_accessibility	0.4934814	0.24262798	-0.14677382
chr7	605231	6.50279	4.691767	1.8110228	acetylated_beyond_accessibility	-0.6430445	0.017370224	-0.13605309
chr12	53321492	6.4118185	4.6007066	1.8111119	acetylated_beyond_accessibility	0.4604802	1.1621423	0.7068963
chr21	29650708	6.2576675	4.4450245	1.812643	acetylated_beyond_accessibility	-1.7945497	-0.30165815	0.00059890747
chr20	5720067	5.075174	3.2621932	1.8129807	acetylated_beyond_accessibility	0.3057313	1.5846062	1.0913181
chr18	46060603	5.6801724	3.8671088	1.8130636	acetylated_beyond_accessibility	-1.2396469	0.8352246	0.31142187
chr6	7146558	6.517671	4.704177	1.8134942	acetylated_beyond_accessibility	-1.6468589	0.82311106	0.13688183
chr17	28778759	3.9512436	2.1374245	1.8138192	acetylated_beyond_accessibility	0.13672876	0.5370045	0.04579854
chr17	69102270	4.644391	2.8282657	1.8161254	acetylated_beyond_accessibility	-0.30625725	0.09558678	0.016509295
chr20	44857100	3.9702919	2.1536338	1.816658	acetylated_beyond_accessibility	0.33924437	0.073930025	-0.040543318
chr7	22373239	4.4886365	2.6712809	1.8173556	acetylated_beyond_accessibility	0.5828798	0.8705096	0.119253874
chr12	6904749	4.882802	3.0653758	1.8174262	acetylated_beyond_accessibility	1.8194985	1.2416053	0.46462536
chr18	3655827	6.768493	4.9498415	1.8186517	acetylated_beyond_accessibility	-2.1027057	-0.022245407	0.31706476
chr20	38666540	5.7004437	3.88071	1.8197339	acetylated_beyond_accessibility	-0.8815186	0.82420754	-0.059859276
chr21	45364127	4.890349	3.070057	1.820292	acetylated_beyond_accessibility	0.8764243	0.8822491	0.5937073
chr17	40536387	5.616771	3.79634	1.8204312	acetylated_beyond_accessibility	-0.27354145	0.5690427	0.3697796
chr8	95090539	6.2690964	4.4482627	1.8208337	acetylated_beyond_accessibility	0.34426165	1.0630283	0.64535666
chr10	15603823	3.713572	1.8923564	1.8212156	acetylated_beyond_accessibility	1.0649145	0.26949167	0.6192498
chr12	113272014	4.0430512	2.2210705	1.8219807	acetylated_beyond_accessibility	1.5847113	0.8527348	0.38375688
chr10	69180074	7.200425	5.3772135	1.8232117	acetylated_beyond_accessibility	-1.9840696	0.2184372	-0.06965399
chr12	31833455	4.3307333	2.5064893	1.824244	acetylated_beyond_accessibility	0.75609136	0.7100253	0.6428952
chr10	92972871	6.1025586	4.2777004	1.8248582	acetylated_beyond_accessibility	-0.1650052	0.43447685	0.2819996
chr10	117007248	5.17615	3.3503287	1.8258212	acetylated_beyond_accessibility	0.96323466	0.77736354	0.80891824
chr20	50478445	4.4426513	2.6167161	1.8259351	acetylated_beyond_accessibility	0.9209256	0.9179585	0.17061281
chr12	127083375	5.1817837	3.3557305	1.8260531	acetylated_beyond_accessibility	0.15685129	1.174119	0.538841
chr20	44204526	4.477337	2.650731	1.8266058	acetylated_beyond_accessibility	0.6238315	1.2636526	0.6441004
chr20	31699352	5.198497	3.3686614	1.8298354	acetylated_beyond_accessibility	-0.8521464	0.65399075	0.32684803
chr6	17907891	6.788972	4.958901	1.830071	acetylated_beyond_accessibility	-1.0588908	1.6116433	1.1384196
chr6	33902025	4.465908	2.6355097	1.8303983	acetylated_beyond_accessibility	0.43306446	0.36330295	0.1593697
chr8	129679322	5.5529594	3.7214608	1.8314986	acetylated_beyond_accessibility	-0.33669424	0.83537865	0.2582059
chr20	2870639	5.17615	3.3433843	1.8327656	acetylated_beyond_accessibility	-0.27735853	0.667665	0.12947702
chr6	14777657	5.5683446	3.7351944	1.8331501	acetylated_beyond_accessibility	-1.2083442	0.57767415	-0.12884307
chr20	35116433	4.8675346	3.034206	1.8333287	acetylated_beyond_accessibility	-0.4791422	0.46747327	-0.03152013
chr21	13973725	3.7841897	1.9506278	1.8335619	acetylated_beyond_accessibility	1.2169673	0.042057037	0.15812325
chr17	55817505	5.874931	4.041288	1.833643	acetylated_beyond_accessibility	-0.9178257	0.437016	0.40429068
chr10	73930868	5.733341	3.8993082	1.834033	acetylated_beyond_accessibility	-0.7320738	0.13763046	0.10361099
chr7	74279807	4.406719	2.5718136	1.8349056	acetylated_beyond_accessibility	0.20568395	0.8794632	-0.06847215
chr7	100840723	4.394449	2.5595074	1.8349419	acetylated_beyond_accessibility	0.23116112	0.4515214	-0.19251537
chr10	31278774	4.394449	2.5593264	1.8351228	acetylated_beyond_accessibility	1.0851412	0.9164059	0.68205714
chr10	50325623	7.093405	5.2581882	1.8352165	acetylated_beyond_accessibility	-2.980153	0.415061	0.24273443
chr12	56116458	6.5308776	4.6955476	1.83533	acetylated_beyond_accessibility	1.0158172	1.4209919	1.3414726
chr20	58624074	4.8520303	3.0165021	1.8355281	acetylated_beyond_accessibility	0.22541428	1.3771431	0.38033128
chr10	95324602	4.553877	2.71829	1.8355868	acetylated_beyond_accessibility	1.0467086	1.1406803	0.36225462
chr7	102975131	5.857933	4.022057	1.835876	acetylated_beyond_accessibility	-0.33390856	0.8413234	0.29847622
chr22	20697694	3.1780539	1.3421271	1.8359268	acetylated_beyond_accessibility	1.9045753	0.06549275	-0.119164586
chr17	43351010	3.7841897	1.9478023	1.8363874	acetylated_beyond_accessibility	2.1781828	0.66093755	0.9824083
chr21	43369308	3.1780539	1.3414304	1.8366234	acetylated_beyond_accessibility	1.6785622	0.76832294	0.3833965
chr7	20219791	7.106606	5.2697725	1.8368335	acetylated_beyond_accessibility	-1.0226736	1.5221367	1.3266358
chr12	14970690	3.3322046	1.4951258	1.8370788	acetylated_beyond_accessibility	2.1031427	0.77097654	0.6746979
chr10	28810632	5.7930136	3.9552445	1.837769	acetylated_beyond_accessibility	-1.065264	0.5836034	-0.044100523
chr7	138354270	5.4424176	3.6037211	1.8386965	acetylated_beyond_accessibility	-0.83266973	0.48233318	0.15803385
chr17	55090407	4.3307333	2.4919186	1.8388147	acetylated_beyond_accessibility	0.9502256	1.5154886	1.1061401
chr17	45335945	4.4188404	2.579904	1.8389363	acetylated_beyond_accessibility	-0.05471778	0.28344297	0.39329576
chr17	78130568	5.7004437	3.8602338	1.84021	acetylated_beyond_accessibility	-0.9835675	-0.09807825	-0.48414874
chr17	16381036	5.9814143	4.140549	1.8408651	acetylated_beyond_accessibility	1.6943221	0.9888778	0.29170847
chr12	53676102	6.3664703	4.5255947	1.8408756	acetylated_beyond_accessibility	-0.22812176	0.9040513	0.71537113
chr12	116561625	5.398163	3.5560493	1.8421135	acetylated_beyond_accessibility	-0.37846947	0.7591362	0.25620627
chr10	101824944	4.8598123	3.0175343	1.842278	acetylated_beyond_accessibility	-0.07957411	1.1628323	0.28614902
chr17	78034863	4.0943446	2.250681	1.8436637	acetylated_beyond_accessibility	2.0358982	0.64352894	0.7063675
chr7	139888260	4.691348	2.8467152	1.8446329	acetylated_beyond_accessibility	1.2922862	0.99865127	0.43826747
chr8	145069666	4.1743875	2.3290286	1.8453588	acetylated_beyond_accessibility	0.6370981	0.23415494	0.30670524
chr6	44059548	6.461468	4.614565	1.8469033	acetylated_beyond_accessibility	-0.8399706	0.47211933	0.43872643
chr6	26286503	6.4630294	4.6156964	1.847333	acetylated_beyond_accessibility	-0.8716183	-0.011460781	-0.12774515
chr12	92389596	2.8332133	0.9848884	1.848325	acetylated_beyond_accessibility	2.659116	0.63522404	0.5266618
chr10	95532712	5.8081427	3.958858	1.8492846	acetylated_beyond_accessibility	-1.6636095	0.30949068	0.20316935
chr6	119566954	4.89784	3.0478194	1.8500206	acetylated_beyond_accessibility	-0.24865651	0.789304	0.060121536
chr17	47266170	4.477337	2.6269412	1.8503957	acetylated_beyond_accessibility	1.1245024	1.1689129	0.56957865
chr7	11282152	4.4998097	2.649406	1.8504038	acetylated_beyond_accessibility	0.24693298	1.537293	0.49185133
chr6	28974700	4.454347	2.6039398	1.8504074	acetylated_beyond_accessibility	0.27482462	0.5398779	0.14048862
chr12	11795914	4.276666	2.4260569	1.8506093	acetylated_beyond_accessibility	1.2904994	0.48111296	0.42563105
chr17	79009677	5.365976	3.5149946	1.8509812	acetylated_beyond_accessibility	0.25397205	0.20225573	-0.45800138
chr17	33914336	3.8066626	1.9544545	1.852208	acetylated_beyond_accessibility	0.958321	0.34137928	0.21722472
chr6	43687204	5.710427	3.8564618	1.853965	acetylated_beyond_accessibility	0.8620908	1.4203603	0.4886644
chr10	22616042	6.001415	4.1471534	1.8542614	acetylated_beyond_accessibility	-0.8508196	0.50864553	0.12400055
chr7	44638285	5.192957	3.3376904	1.8552666	acetylated_beyond_accessibility	0.64942837	0.83162785	0.6634264
chr20	63215253	4.962845	3.1070867	1.8557582	acetylated_beyond_accessibility	1.9154644	0.62683105	0.15110016
chr7	99807573	5.1357985	3.2791061	1.8566923	acetylated_beyond_accessibility	0.9906025	0.8646841	0.21499133
chr8	128344133	3.988984	2.1318862	1.8570979	acetylated_beyond_accessibility	0.092151165	1.0132451	0.19494963
chr17	6994388	6.248043	4.3907375	1.8573055	acetylated_beyond_accessibility	-0.2434063	0.36805058	0.45781136
chr12	116558592	6.383507	4.5244784	1.8590283	acetylated_beyond_accessibility	-1.273567	0.5129385	0.20675325
chr18	3604939	7.7463007	5.887271	1.8590298	acetylated_beyond_accessibility	-2.0435987	0.19292164	0.5955391
chr20	34888770	4.543295	2.6828718	1.8604231	acetylated_beyond_accessibility	0.24794984	0.19886732	0.033855677
chr6	44041733	6.1903152	4.3291	1.8612151	acetylated_beyond_accessibility	-1.2648644	1.0730639	0.30223846
chr8	23253010	3.8918204	2.0304213	1.8613992	acetylated_beyond_accessibility	0.7402766	0.511297	0.12277722
chr12	28760242	3.6635616	1.8020508	1.8615108	acetylated_beyond_accessibility	0.5017526	1.0603082	0.92458344
chr7	27678342	4.4886365	2.6268475	1.861789	acetylated_beyond_accessibility	1.0081666	0.6644838	0.521678
chr7	66908797	4.0430512	2.181146	1.8619053	acetylated_beyond_accessibility	-0.080088854	0.3171661	0.116856575
chr18	79260507	4.204693	2.3422863	1.8624065	acetylated_beyond_accessibility	-0.1371851	0.2801776	0.3946476
chr6	32970082	7.488853	5.626399	1.8624539	acetylated_beyond_accessibility	-0.3988247	1.0226235	0.76837206
chr12	65657055	3.871201	2.008295	1.862906	acetylated_beyond_accessibility	-0.41345143	0.60922194	0.15196824
chr22	41303414	5.3375382	3.47363	1.8639083	acetylated_beyond_accessibility	-0.599525	0.53066444	-0.07120061
chr8	11909220	4.1431346	2.2775955	1.8655391	acetylated_beyond_accessibility	0.17443728	0.19955683	0.033490658
chr8	38347568	4.4998097	2.6332755	1.8665342	acetylated_beyond_accessibility	0.43377042	1.129566	0.75529623
chr12	80088040	4.060443	2.193812	1.866631	acetylated_beyond_accessibility	2.2479463	1.4504228	1.4108076
chr8	95223673	4.59512	2.7282543	1.8668656	acetylated_beyond_accessibility	0.19985604	1.0625265	0.65494657
chr10	97651072	4.2195077	2.3515203	1.8679874	acetylated_beyond_accessibility	0.96466994	0.36603475	0.3784213
chr17	6599571	3.4965076	1.6280906	1.868417	acetylated_beyond_accessibility	0.34002674	0.42554832	0.14836705
chr7	106447643	4.9698133	3.100144	1.8696694	acetylated_beyond_accessibility	-0.15722251	0.5990138	0.08821416
chr6	43687815	5.9738097	4.104064	1.8697457	acetylated_beyond_accessibility	1.7909913	2.3642845	0.8689017
chr22	26479577	5.7589016	3.8891187	1.8697829	acetylated_beyond_accessibility	-0.68463826	0.5072808	0.04006362
chr21	33976347	6.1590953	4.2890816	1.8700137	acetylated_beyond_accessibility	-0.82855344	0.34052992	0.2886634
chr6	26523058	5.46806	3.5979826	1.8700774	acetylated_beyond_accessibility	-0.28474784	1.2738206	0.012885809
chr17	5619079	5.676754	3.8061628	1.8705912	acetylated_beyond_accessibility	0.73067	0.66316414	0.672739
chr7	91300302	6.4831076	4.6122956	1.8708119	acetylated_beyond_accessibility	-0.93789124	0.5873084	0.31552172
chr20	50130171	4.0943446	2.2235017	1.8708429	acetylated_beyond_accessibility	0.88734555	0.7306719	0.2619915
chr12	46586030	3.8066626	1.9356766	1.870986	acetylated_beyond_accessibility	0.9447658	0.99507713	-0.0022414923
chr21	38220513	5.379897	3.5085104	1.8713868	acetylated_beyond_accessibility	-0.4818759	0.5623467	0.31042314
chr20	45972209	7.1623974	5.290847	1.8715506	acetylated_beyond_accessibility	-0.051953793	-0.25425673	0.6212063
chr10	119521972	4.204693	2.3330896	1.8716033	acetylated_beyond_accessibility	1.8219931	1.0543904	0.93084455
chr7	129066460	6.678342	4.806668	1.8716741	acetylated_beyond_accessibility	-2.4430585	1.001082	0.12520456
chr17	58336025	6.5971456	4.724294	1.8728514	acetylated_beyond_accessibility	-0.83782816	1.118815	0.06761503
chr18	9804152	7.1608458	5.287649	1.8731966	acetylated_beyond_accessibility	-2.7286084	0.40276718	-0.026327133
chr18	49491584	5.605802	3.7324374	1.8733647	acetylated_beyond_accessibility	-0.20862818	0.60782695	0.3188889
chr10	117409158	5.7268476	3.853403	1.8734446	acetylated_beyond_accessibility	-0.25220132	0.95777416	0.32442427
chr8	144950790	5.0172796	3.1432302	1.8740494	acetylated_beyond_accessibility	0.17420387	0.08896804	-0.103566885
chr10	24909210	4.7095304	2.8351314	1.874399	acetylated_beyond_accessibility	0.62878585	0.5079045	0.34090734
chr8	129992705	6.6240654	4.7492323	1.8748331	acetylated_beyond_accessibility	-0.7837455	1.1133742	0.87202454
chr6	135075195	4.727388	2.851849	1.8755388	acetylated_beyond_accessibility	-0.47674537	0.11924529	0.041964293
chr22	26619627	4.1108737	2.2341318	1.8767419	acetylated_beyond_accessibility	0.30075288	-0.21260953	-0.14942408
chr20	37223251	3.218876	1.3418453	1.8770306	acetylated_beyond_accessibility	1.1843817	0.2508576	0.17864823
chr22	26618109	5.164786	3.287487	1.8772988	acetylated_beyond_accessibility	0.08522892	0.44200754	0.18173814
chr22	12602470	5.3375382	3.4594693	1.8780689	acetylated_beyond_accessibility	0.3691542	0.12053299	-0.18147254
chr17	69970049	3.8286414	1.9497248	1.8789166	acetylated_beyond_accessibility	1.9897379	0.46504843	0.51567256
chr22	29382983	4.4426513	2.5637214	1.8789299	acetylated_beyond_accessibility	0.86486673	0.24782777	0.27439713
chr6	139376184	6.43935	4.5587964	1.8805537	acetylated_beyond_accessibility	-0.4946022	1.3133669	0.31804132
chr22	37306954	4.0943446	2.213734	1.8806107	acetylated_beyond_accessibility	0.77987266	-0.21379626	-0.10768342
chr17	33889244	5.220356	3.3393488	1.8810072	acetylated_beyond_accessibility	-0.5401957	-0.11964512	0.2551546
chr20	35120357	5.9584246	4.0773964	1.8810282	acetylated_beyond_accessibility	-1.2076697	1.1662936	0.13091993
chr6	4371441	5.605802	3.7244833	1.8813188	acetylated_beyond_accessibility	-0.40262794	0.4610331	0.51998925
chr7	116466572	4.454347	2.572649	1.8816981	acetylated_beyond_accessibility	0.14334273	0.92040205	0.055976152
chr7	6995807	3.6635616	1.7818002	1.8817614	acetylated_beyond_accessibility	1.5180482	-0.29024732	0.15527606
chr6	24743626	4.4998097	2.6160858	1.883724	acetylated_beyond_accessibility	1.8547876	1.5516241	1.2339871
chr17	20868369	4.7791233	2.894622	1.8845012	acetylated_beyond_accessibility	-0.41296506	-0.051699877	-0.2257266
chr12	47775454	6.40688	4.5213003	1.8855796	acetylated_beyond_accessibility	-0.14723301	1.340363	0.68734264
chr7	100642621	5.897154	4.0107903	1.8863635	acetylated_beyond_accessibility	-0.916801	0.51057386	-0.63161397
chr17	42320110	7.4512415	5.5648212	1.8864202	acetylated_beyond_accessibility	-2.3184798	0.56845903	0.25608158
chr8	101376229	4.94876	3.061657	1.8871031	acetylated_beyond_accessibility	0.97150517	1.5155034	0.9810486
chr17	18025776	3.5263605	1.6383698	1.8879907	acetylated_beyond_accessibility	0.9671426	0.93944716	0.41781354
chr22	41512992	4.7095304	2.8203428	1.8891876	acetylated_beyond_accessibility	-0.10438681	0.10217881	0.53983164
chr10	72637612	4.9904327	3.1004195	1.8900132	acetylated_beyond_accessibility	-0.38456678	1.2843089	0.4618845
chr6	161205231	6.5323343	4.641898	1.8904362	acetylated_beyond_accessibility	-1.6954327	1.0285883	0.16609573
chr22	39965909	4.836282	2.9449103	1.8913715	acetylated_beyond_accessibility	-0.27685785	0.4486525	0.2798574
chr7	873516	5.370638	3.4792523	1.8913856	acetylated_beyond_accessibility	-0.25041485	0.3297763	0.26091146
chr7	22156556	3.8286414	1.9354308	1.8932106	acetylated_beyond_accessibility	1.123568	0.8966677	0.54203725
chr8	966997	4.691348	2.7978194	1.8935287	acetylated_beyond_accessibility	-0.20795298	0.2601359	0.31568432
chr20	45885124	4.5108595	2.6165755	1.894284	acetylated_beyond_accessibility	0.29598975	1.4767225	0.30365872
chr17	53748872	4.9904327	3.0961137	1.894319	acetylated_beyond_accessibility	0.98280764	0.83491707	0.3583455
chr20	51437728	4.4998097	2.6042814	1.8955283	acetylated_beyond_accessibility	1.5760589	0.761554	0.9257138
chr7	26850510	3.8501477	1.9545527	1.8955951	acetylated_beyond_accessibility	1.1300159	0.34371734	0.26640654
chr17	77070898	6.3350544	4.4388394	1.896215	acetylated_beyond_accessibility	-0.6900165	0.6519847	0.16678286
chr22	42498903	4.276666	2.3801517	1.8965144	acetylated_beyond_accessibility	0.5436826	0.05615616	0.14086938
chr10	13415083	4.9272537	3.0299933	1.8972604	acetylated_beyond_accessibility	-0.047804832	-0.67309546	-0.17860103
chr10	77971530	6.89467	4.9971724	1.8974977	acetylated_beyond_accessibility	-1.4332552	0.32292557	0.10364151
chr6	30786106	5.081404	3.183404	1.8980002	acetylated_beyond_accessibility	-0.025582552	1.7294974	0.3191645
chr8	23516861	5.170484	3.2724469	1.8980372	acetylated_beyond_accessibility	-0.71476626	0.6561141	-0.10068154
chr7	37974143	5.411646	3.5128736	1.8987722	acetylated_beyond_accessibility	0.02681756	0.6342292	0.33526802
chr18	9073795	4.317488	2.4180603	1.8994279	acetylated_beyond_accessibility	0.033396006	0.37310863	0.012286186
chr7	130025989	5.9532433	4.053758	1.8994851	acetylated_beyond_accessibility	-0.7297921	1.7960453	0.52414036
chr17	34387198	4.0430512	2.1432915	1.8997598	acetylated_beyond_accessibility	1.4654164	0.38078713	0.72440004
chr12	65667635	4.3694477	2.4694707	1.899977	acetylated_beyond_accessibility	0.442724	0.60748696	0.27660394
chr17	28034405	6.082219	4.182061	1.9001579	acetylated_beyond_accessibility	0.7991018	1.3690572	1.0800314
chr10	79178753	6.9498563	5.048822	1.9010344	acetylated_beyond_accessibility	-2.5937552	0.5910449	-0.26626444
chr17	13347650	3.2580965	1.3553908	1.9027057	acetylated_beyond_accessibility	1.4984176	0.49315274	0.7498014
chr10	73930226	5.768321	3.8647892	1.9035318	acetylated_beyond_accessibility	-1.4097116	0.44012904	-0.1034832
chr12	108691780	7.130899	5.2273335	1.9035654	acetylated_beyond_accessibility	-3.0680857	0.76446533	0.03895855
chr12	68381530	4.5325994	2.6275468	1.9050527	acetylated_beyond_accessibility	0.56449986	0.35842085	0.08365798
chr6	89035900	5.236442	3.3309946	1.9054475	acetylated_beyond_accessibility	1.1533527	1.0096564	0.75160074
chr12	50365925	4.65396	2.7472339	1.9067264	acetylated_beyond_accessibility	0.13048291	0.56451225	0.32427645
