chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr22	47645569	4.304065	1.9319435	2.3721218	acetylated_beyond_accessibility	0.30538356	-0.41268718	-0.06850445	-0.29269874
chr17	28916519	3.218876	0.8455167	2.3733592	acetylated_beyond_accessibility	0.93205047	0.65126026	0.023710608	0.03349036
chr10	104340793	5.9454207	3.5705724	2.3748484	acetylated_beyond_accessibility	-1.3973391	0.39936423	0.30682707	0.4490466
chr12	23559344	5.420535	3.0455494	2.3749857	acetylated_beyond_accessibility	-0.6496823	0.2529552	0.45780182	0.391793
chr7	2956760	6.1441855	3.7690058	2.3751798	acetylated_beyond_accessibility	-0.9091823	0.6724572	0.25738	0.096687794
chr7	6016161	5.866468	3.491126	2.375342	acetylated_beyond_accessibility	0.097547054	0.51510763	0.22988439	0.11753416
chr6	30822127	4.26268	1.8868277	2.3758523	acetylated_beyond_accessibility	0.8391881	0.06495905	0.07177532	0.42426395
chr22	22557177	7.7935867	5.4176936	2.375893	acetylated_beyond_accessibility	-2.7357411	0.4566803	-0.307662	0.45602036
chr10	5071715	6.3613024	3.9852533	2.376049	acetylated_beyond_accessibility	-1.7228291	0.20016813	-0.12493825	0.24759912
chr8	123185322	5.3423343	2.9653819	2.3769524	acetylated_beyond_accessibility	-1.7002299	0.48257113	0.115733385	0.0008363724
chr6	158869615	7.0958934	4.7186704	2.377223	acetylated_beyond_accessibility	-1.3170092	0.35416842	-0.43308735	-0.14451218
chr7	106346794	4.6821313	2.3043356	2.3777957	acetylated_beyond_accessibility	2.0052228	0.44864416	0.6689508	0.608387
chr17	13513231	4.5325994	2.153221	2.3793786	acetylated_beyond_accessibility	0.5131321	0.82531166	0.14278412	0.63043094
chr6	4688444	5.560682	3.1804037	2.380278	acetylated_beyond_accessibility	-0.6845932	0.6569519	0.13687468	0.38945675
chr10	119120774	4.1108737	1.7305439	2.3803298	acetylated_beyond_accessibility	1.4594421	0.51446414	0.36902356	0.41199732
chr12	75944318	5.8522024	3.4716582	2.3805442	acetylated_beyond_accessibility	0.40349555	1.421968	0.93939066	0.95252275
chr18	57659733	4.882802	2.4998267	2.3829753	acetylated_beyond_accessibility	-0.5162685	0.08162022	-0.19231701	-0.13083005
chr6	37208189	4.962845	2.5797858	2.383059	acetylated_beyond_accessibility	-0.31772947	0.79445696	-0.085589886	0.23676848
chr7	91300302	6.4831076	4.099846	2.3832617	acetylated_beyond_accessibility	-2.3848057	0.32383108	0.24602604	0.01835823
chr6	45049388	3.7612002	1.3777614	2.3834388	acetylated_beyond_accessibility	1.3806419	1.0722134	0.25469017	0.24169564
chr10	13415083	4.9272537	2.5436	2.3836536	acetylated_beyond_accessibility	0.009317398	0.3220141	0.19106627	0.15837836
chr20	23148515	6.64379	4.2595816	2.3842082	acetylated_beyond_accessibility	-1.6061084	0.3170004	0.1918006	0.41622114
chr10	60130345	5.583496	3.1989374	2.3845587	acetylated_beyond_accessibility	-1.514838	-0.055352688	-0.07203817	-0.14407897
chr8	127891607	4.564348	2.1790018	2.3853464	acetylated_beyond_accessibility	-0.69565964	0.0054376125	-0.32604098	-0.29313946
chr20	31699352	5.198497	2.8129082	2.3855886	acetylated_beyond_accessibility	1.154897	0.87282705	0.37474537	0.9755902
chr6	3171845	4.762174	2.3747554	2.3874187	acetylated_beyond_accessibility	0.06665754	-0.13673377	-0.08933115	-0.021646023
chr10	101060165	5.192957	2.8051574	2.3877995	acetylated_beyond_accessibility	0.6140027	0.28660822	0.40049577	0.26853585
chr17	48244423	5.575949	3.1871326	2.3888166	acetylated_beyond_accessibility	0.0762465	0.22011065	0.2991953	0.84356
chr10	13404486	5.476464	3.0875852	2.3888786	acetylated_beyond_accessibility	-0.44419408	0.24440145	0.09581542	0.28711748
chr7	24821573	5.2311087	2.8422127	2.388896	acetylated_beyond_accessibility	0.9023423	1.1179717	0.3855741	0.45906925
chr12	12696446	5.497168	3.105869	2.391299	acetylated_beyond_accessibility	1.8797348	-0.10660601	0.5120747	-0.27146125
chr10	117408637	5.620401	3.228958	2.391443	acetylated_beyond_accessibility	-0.5312736	0.88878465	0.60332227	0.9699414
chr20	41539522	5.3375382	2.9460628	2.3914754	acetylated_beyond_accessibility	-1.5676153	-0.35359383	0.1988635	-0.45282936
chr6	16320201	5.918894	3.5267467	2.392147	acetylated_beyond_accessibility	-0.88340783	-0.08926773	-0.15158653	-0.2211349
chr10	73262314	3.7841897	1.3910435	2.393146	acetylated_beyond_accessibility	-0.54721814	0.40400565	-0.15701735	-0.23052621
chr12	38669728	4.1431346	1.7496474	2.3934872	acetylated_beyond_accessibility	0.5863564	1.0233135	0.2997017	0.26434684
chr12	130764807	3.7612002	1.366599	2.3946013	acetylated_beyond_accessibility	-1.6413472	0.026889801	-0.81307614	-0.27237213
chr12	93090177	4.5325994	2.1379943	2.3946052	acetylated_beyond_accessibility	0.035838127	0.6873455	0.4199276	0.52188635
chr7	158835322	5.062595	2.667721	2.3948739	acetylated_beyond_accessibility	0.18499207	0.52536964	0.06263614	-0.17698526
chr12	8081447	5.891644	3.4961922	2.3954518	acetylated_beyond_accessibility	0.386451	0.33161116	0.27781224	0.1824739
chr10	102854376	5.652489	3.2550116	2.3974776	acetylated_beyond_accessibility	-0.6563723	0.55791926	0.46825147	0.3845539
chr12	46586030	3.8066626	1.4089873	2.3976753	acetylated_beyond_accessibility	1.7788737	0.93469334	0.23257482	0.04517746
chr17	58437100	4.59512	2.1966927	2.3984272	acetylated_beyond_accessibility	1.6101687	1.1449769	0.248353	0.3915887
chr20	37379064	6.616065	4.217573	2.3984919	acetylated_beyond_accessibility	-1.798903	0.31493282	-0.19190979	0.54527473
chr6	26296096	6.680855	4.2821813	2.3986735	acetylated_beyond_accessibility	-1.6828883	0.019437313	0.29689264	0.22822857
chr22	39965909	4.836282	2.4366868	2.399595	acetylated_beyond_accessibility	-0.24209619	-0.33195233	0.15278888	0.079367876
chr6	158853461	7.1106963	4.7106833	2.400013	acetylated_beyond_accessibility	-1.8383133	0.44932413	0.09911299	0.23695993
chr8	128344133	3.988984	1.5886426	2.4003415	acetylated_beyond_accessibility	-0.64598626	0.016471505	-0.27971387	0.19238544
chr12	42098214	4.0430512	1.6419113	2.40114	acetylated_beyond_accessibility	0.7508199	0.64573884	0.60753894	0.51356673
chr12	95231391	3.3322046	0.9301645	2.40204	acetylated_beyond_accessibility	0.32337815	0.5555119	-0.12685227	0.13780421
chr12	51884793	5.0172796	2.6149793	2.4023004	acetylated_beyond_accessibility	0.3488996	-0.074900866	0.111741304	0.36765623
chr10	34758716	4.1431346	1.740596	2.4025385	acetylated_beyond_accessibility	1.346858	0.30278683	0.12966442	0.11090469
chr12	24695285	5.170484	2.7679243	2.4025598	acetylated_beyond_accessibility	-1.03124	-0.30531836	-0.15824103	-0.06273389
chr6	137163171	4.644391	2.241022	2.403369	acetylated_beyond_accessibility	0.6229713	0.77369666	0.42379808	0.34345865
chr18	3039212	5.7004437	3.2970333	2.4034104	acetylated_beyond_accessibility	-0.6648357	0.40291548	0.36961246	0.37184262
chr17	69235012	3.7841897	1.3794658	2.404724	acetylated_beyond_accessibility	0.11437631	0.16338682	0.020956755	0.077225685
chr8	124197095	5.313206	2.9082422	2.404964	acetylated_beyond_accessibility	-0.8603933	0.44826698	-0.21578312	0.10232377
chr6	90218509	5.3752785	2.9699936	2.405285	acetylated_beyond_accessibility	0.32689905	0.53492403	-0.050674915	0.35781956
chr20	4082946	5.739793	3.3334627	2.40633	acetylated_beyond_accessibility	-0.96992016	0.4293511	0.21129489	0.41001582
chr17	44906219	5.0039463	2.5971787	2.4067676	acetylated_beyond_accessibility	-0.42580462	-0.14709091	-0.13951516	-0.07777619
chr12	129660080	4.6821313	2.2752285	2.4069028	acetylated_beyond_accessibility	-0.42879868	-0.1972313	-0.0066993237	-0.1841619
chr17	34961639	6.2422233	3.835068	2.4071553	acetylated_beyond_accessibility	-0.048565626	0.15112543	0.856961	0.3818562
chr7	116465243	5.081404	2.673256	2.4081483	acetylated_beyond_accessibility	-0.91722584	0.55669594	-0.12212777	0.29517555
chr20	45810334	4.6051702	2.196146	2.4090242	acetylated_beyond_accessibility	0.029260397	0.038687706	-0.09196639	0.04146719
chr7	139688235	4.3438053	1.9336236	2.4101818	acetylated_beyond_accessibility	0.3290677	0.77221274	0.15727544	0.20023608
chr12	121659150	6.232448	3.8215618	2.4108863	acetylated_beyond_accessibility	-0.48592305	1.0404105	0.3807683	0.83210087
chr8	95090539	6.2690964	3.8581095	2.410987	acetylated_beyond_accessibility	-0.91903377	0.72793484	0.40126038	0.65569305
chr7	158865854	5.525453	3.1144094	2.4110436	acetylated_beyond_accessibility	-0.6480839	0.12201834	0.024352074	0.4127283
chr6	31736557	7.355002	4.9436607	2.4113412	acetylated_beyond_accessibility	-1.3505836	0.48182774	0.30363417	0.23224306
chr22	44027049	5.3565865	2.9448676	2.4117188	acetylated_beyond_accessibility	1.4030819	0.86152124	0.66156363	0.60033226
chr7	92809885	5.9532433	3.5400238	2.4132195	acetylated_beyond_accessibility	0.19868135	0.9346566	0.6397505	0.556242
chr6	158882074	3.583519	1.1693308	2.4141881	acetylated_beyond_accessibility	1.5466108	0.9667218	-0.05620861	0.09260523
chr17	6999090	5.575949	3.1607401	2.415209	acetylated_beyond_accessibility	-0.32742167	-0.56621933	0.012584925	-0.2443819
chr10	45411027	5.3423343	2.9238362	2.418498	acetylated_beyond_accessibility	-0.844995	0.41649032	0.12517715	0.30349994
chr8	53945265	5.926926	3.508122	2.4188042	acetylated_beyond_accessibility	-1.075109	0.47672486	-0.040445805	-0.07576895
chr12	108691780	7.130899	4.711788	2.4191108	acetylated_beyond_accessibility	-2.108302	0.06949091	-0.23083353	0.013345718
chr17	15237303	5.0106354	2.5910368	2.4195986	acetylated_beyond_accessibility	0.24085927	-0.38074923	0.36335516	0.47574782
chr17	77124382	5.3844953	2.9642587	2.4202366	acetylated_beyond_accessibility	0.5495362	0.82473445	0.55428505	0.76266
chr20	38757632	3.7376697	1.3174117	2.420258	acetylated_beyond_accessibility	2.015531	0.981966	0.60429835	0.38064754
chr20	22837026	4.477337	2.0559413	2.4213955	acetylated_beyond_accessibility	0.034451485	0.4467733	0.05512023	0.2829604
chr17	15981596	4.7706847	2.3489935	2.4216912	acetylated_beyond_accessibility	0.15211987	0.69420743	0.47863603	0.77626824
chr10	6446005	4.3694477	1.9470801	2.4223676	acetylated_beyond_accessibility	0.5500593	0.06951308	0.046157002	0.034148455
chr22	32576944	4.8441873	2.4217324	2.4224548	acetylated_beyond_accessibility	0.67239094	0.44223118	0.47151995	0.43939567
chr8	123631296	5.476464	3.0534027	2.4230611	acetylated_beyond_accessibility	-1.3350635	-0.007272482	-0.05213046	0.030400038
chr12	8887051	5.521461	3.097643	2.423818	acetylated_beyond_accessibility	-0.5647876	-0.34146905	0.34645677	0.17298746
chr8	30743512	6.5467854	4.1222258	2.4245596	acetylated_beyond_accessibility	-0.3394699	0.57349014	0.3203292	0.2755742
chr18	3294879	4.59512	2.1700807	2.4250393	acetylated_beyond_accessibility	-0.02683711	-0.09116721	0.28914976	0.15265751
chr22	46180558	3.6888795	1.263093	2.4257865	acetylated_beyond_accessibility	2.88105	0.23513198	0.38101614	0.151232
chr22	39012873	4.7361984	2.3103456	2.4258528	acetylated_beyond_accessibility	-0.2935474	-0.19502044	-0.0829649	0.3230312
chr20	35120357	5.9584246	3.5324454	2.4259791	acetylated_beyond_accessibility	-0.666101	0.122877836	0.33673668	0.09773946
chr12	49663164	5.4930615	3.0667274	2.4263341	acetylated_beyond_accessibility	1.1754324	2.3756573	1.1502388	1.4120219
chr22	20867597	6.9660244	4.5394297	2.4265947	acetylated_beyond_accessibility	-1.4446096	0.7097101	0.550344	0.48171186
chr12	6430737	5.2832036	2.8547544	2.4284492	acetylated_beyond_accessibility	-0.14813352	0.10202432	0.20763826	-0.038372755
chr6	14706581	5.8522024	3.4209275	2.431275	acetylated_beyond_accessibility	-0.3359723	0.65163946	0.25326705	0.28165436
chr20	35305885	4.204693	1.7732728	2.43142	acetylated_beyond_accessibility	0.8546512	0.16952217	-0.030882359	0.06486559
chr7	26850510	3.8501477	1.4182657	2.431882	acetylated_beyond_accessibility	0.4755789	0.57265437	-0.024600029	0.21583259
chr17	40536387	5.616771	3.1848073	2.431964	acetylated_beyond_accessibility	-1.0422907	0.876904	0.12785077	0.5274358
chr17	62172866	5.7838254	3.3518612	2.4319642	acetylated_beyond_accessibility	-1.1494727	0.04444313	0.20656991	0.2987287
chr8	143632810	4.3307333	1.898705	2.4320283	acetylated_beyond_accessibility	-0.07927561	0.44684076	0.20452142	0.17907524
chr8	129971911	6.2822666	3.8497066	2.43256	acetylated_beyond_accessibility	-0.17535973	0.9530716	0.6847687	1.0000997
chr17	6575597	4.9272537	2.4940996	2.433154	acetylated_beyond_accessibility	1.0262432	-0.04921794	0.7624948	0.34757686
chr22	21666130	7.3138866	4.8791304	2.4347563	acetylated_beyond_accessibility	0.10495567	0.443954	0.9676957	0.3754239
chr8	67062184	7.3225102	4.887494	2.4350162	acetylated_beyond_accessibility	-0.65855265	0.88836193	0.50237083	1.0310874
chr6	37112181	5.170484	2.7340312	2.4364529	acetylated_beyond_accessibility	-0.48907518	-0.115115166	0.008439541	0.21387339
chr17	62170557	5.6347895	3.1980653	2.4367242	acetylated_beyond_accessibility	-0.5159831	0.13486004	0.19956684	0.14897966
chr12	716758	4.59512	2.1583118	2.436808	acetylated_beyond_accessibility	-0.2552979	0.19980931	0.1910379	0.3528509
chr10	73930868	5.733341	3.2959085	2.4374328	acetylated_beyond_accessibility	-0.8219173	-0.21535492	0.23237395	0.0038285255
chr20	34526064	4.1431346	1.704534	2.4386005	acetylated_beyond_accessibility	0.7480333	-0.11687827	-0.44928885	-0.27522612
chr21	38220513	5.379897	2.940199	2.4396982	acetylated_beyond_accessibility	-0.22753763	0.4628384	0.2351749	0.36843705
chr18	8141321	4.0253515	1.5855787	2.4397728	acetylated_beyond_accessibility	0.14089656	-0.12165487	0.16040683	-0.15935683
chr12	95183031	5.484797	3.0444694	2.4403276	acetylated_beyond_accessibility	0.24290204	0.47523046	0.37175322	0.19720602
chr21	46201110	3.1354942	0.69156486	2.4439294	acetylated_beyond_accessibility	1.2573211	0.48359233	-0.0009865165	0.1610049
chr10	101824944	4.8598123	2.4157808	2.4440315	acetylated_beyond_accessibility	-0.1289792	0.7678969	0.3408804	0.42355776
chr12	23510745	4.543295	2.0972922	2.4460027	acetylated_beyond_accessibility	-0.110765934	-0.15440238	0.16263461	-0.084135056
chr20	29884565	5.192957	2.7457867	2.4471703	acetylated_beyond_accessibility	-0.5029397	0.6040485	-0.15060258	0.2977059
chr6	14709220	4.836282	2.3890035	2.4472783	acetylated_beyond_accessibility	0.77114105	0.5319154	0.35296512	0.35565805
chr6	28922462	6.7475867	4.2985187	2.449068	acetylated_beyond_accessibility	-1.4531283	0.05820799	-0.29900765	-0.23185492
chr20	53180598	5.049856	2.5992599	2.4505963	acetylated_beyond_accessibility	-0.6605127	0.04649973	0.10320735	-0.1253438
chr7	142809201	4.9698133	2.5182548	2.4515586	acetylated_beyond_accessibility	-0.44660783	-0.3551054	0.14495206	-0.35335994
chr17	69093490	5.529429	3.0777338	2.4516952	acetylated_beyond_accessibility	-0.3846779	0.7763791	0.2972231	0.5307274
chr21	33761872	4.248495	1.7966255	2.4518695	acetylated_beyond_accessibility	0.7686814	0.5685741	0.43627155	0.63646424
chr22	24630950	3.3322046	0.8796388	2.4525657	acetylated_beyond_accessibility	1.7748734	0.19659507	0.3742696	-0.054853976
chr7	6992385	2.8903718	0.43724436	2.4531274	acetylated_beyond_accessibility	3.6254854	0.017627716	0.785261	0.16319603
chr8	39038314	4.3438053	1.8896065	2.4541988	acetylated_beyond_accessibility	0.39049363	0.871716	-0.018066406	0.36989903
chr21	29656911	6.6883545	4.2338047	2.4545498	acetylated_beyond_accessibility	-1.1515288	0.38054848	0.25119734	0.08274269
chr6	15569321	6.175867	3.7203078	2.4555593	acetylated_beyond_accessibility	-0.6103461	0.17540455	0.12377405	-0.1453433
chr6	36025720	4.65396	2.197881	2.4560792	acetylated_beyond_accessibility	-0.0019435883	0.39059353	0.21683955	0.25180078
chr6	43963470	4.2904596	1.8336481	2.4568114	acetylated_beyond_accessibility	-0.45022058	0.22993171	-0.15539837	0.17492044
chr10	48468375	6.2766433	3.8189783	2.457665	acetylated_beyond_accessibility	-2.0611873	0.28011227	-0.28112626	0.4027691
chr8	23518934	5.963579	3.5056233	2.4579558	acetylated_beyond_accessibility	-1.9611938	0.2802832	-0.12692142	-0.06333804
chr10	97415130	5.549076	3.0910614	2.4580147	acetylated_beyond_accessibility	-0.7827177	0.2844584	-0.232692	-0.006867647
chr22	19432051	6.659294	4.2007174	2.4585767	acetylated_beyond_accessibility	-0.61011314	0.62567043	-0.45034552	-0.105917454
chr10	4883314	5.673323	3.2131057	2.4602175	acetylated_beyond_accessibility	-1.4212843	-0.41057348	0.3235364	-0.3947997
chr20	38666540	5.7004437	3.2375236	2.4629202	acetylated_beyond_accessibility	-1.641207	0.033233404	-0.08134723	-0.054058075
chr12	112006051	5.3612924	2.8983498	2.4629426	acetylated_beyond_accessibility	-0.5934143	0.73553276	0.36728215	0.41488862
chr6	34657512	6.2822666	3.8178887	2.4643779	acetylated_beyond_accessibility	-0.0058910847	1.8564782	0.9615221	0.6082969
chr20	47317443	6.4297194	3.9649794	2.46474	acetylated_beyond_accessibility	-0.6051054	0.9004743	0.4682386	0.8123214
chr7	2733279	5.9788857	3.5120378	2.466848	acetylated_beyond_accessibility	-0.85725594	0.7437682	0.05753231	0.44249892
chr10	72321495	7.424762	4.9563684	2.4683933	acetylated_beyond_accessibility	-2.6968515	-0.013530254	-0.46255064	0.046099186
chr17	75205536	6.8522425	4.383753	2.4684896	acetylated_beyond_accessibility	-1.4753375	0.20065546	0.052947998	-0.06748915
chr6	37183415	6.7945867	4.3259954	2.4685912	acetylated_beyond_accessibility	-2.127486	0.7208352	0.49859953	0.14290094
chr17	33909041	4.9272537	2.4569128	2.470341	acetylated_beyond_accessibility	0.37522745	-0.12196326	0.19768763	0.24408388
chr12	76158898	4.0430512	1.5722919	2.4707594	acetylated_beyond_accessibility	1.8163052	0.94820976	0.29625595	0.09782207
chr17	68011322	3.8286414	1.3574765	2.471165	acetylated_beyond_accessibility	0.4791739	0.3782097	0.035607338	0.18224132
chr20	53753542	5.866468	3.394928	2.47154	acetylated_beyond_accessibility	-1.8698628	0.20369244	0.00755167	-0.43017316
chr20	29782084	3.912023	1.440249	2.471774	acetylated_beyond_accessibility	0.5648668	-0.22417307	0.25834203	0.49616098
chr10	118482065	4.6051702	2.1324086	2.4727616	acetylated_beyond_accessibility	-0.66018355	-0.1797632	-0.030113697	-0.19001663
chr10	125824093	5.9480352	3.4746332	2.473402	acetylated_beyond_accessibility	0.7103548	-0.046934366	0.18838096	-0.3452816
chr8	68152738	5.480639	3.0066721	2.4739668	acetylated_beyond_accessibility	-1.517565	0.09855127	-0.07522559	-0.31048775
chr20	5720067	5.075174	2.5989506	2.4762232	acetylated_beyond_accessibility	-0.48542452	-0.04814434	-0.20137525	-0.23581743
chr12	108691145	7.219642	4.7424736	2.4771686	acetylated_beyond_accessibility	-1.010716	0.33738136	0.017875671	0.384912
chr8	38081605	6.897705	4.418602	2.479103	acetylated_beyond_accessibility	-1.4849629	0.8075962	0.97044945	1.2051458
chr7	12585096	4.553877	2.0745916	2.4792852	acetylated_beyond_accessibility	-0.07548976	0.66016173	0.071815014	0.21254897
chr17	60470142	5.484797	3.0051749	2.4796221	acetylated_beyond_accessibility	-1.0916114	0.47317648	0.18739295	0.5784836
chr12	46549806	6.0473723	3.5674257	2.4799466	acetylated_beyond_accessibility	-1.5140097	0.21870828	0.13726425	0.47300148
chr8	85961844	4.9767337	2.496593	2.4801407	acetylated_beyond_accessibility	0.37998128	0.28309727	0.48409843	0.15818977
chr22	49976053	4.691348	2.2111053	2.4802427	acetylated_beyond_accessibility	-0.44224238	0.6639457	0.19359827	-0.04770422
chr17	6969499	4.3820267	1.9008186	2.481208	acetylated_beyond_accessibility	0.5880728	0.8010838	0.4197514	0.58117795
chr21	19999985	4.787492	2.3062437	2.4812481	acetylated_beyond_accessibility	1.0907974	-0.14503121	-0.22303176	-0.1731062
chr18	50425336	5.09375	2.6124554	2.4812946	acetylated_beyond_accessibility	-0.20756745	0.7857559	0.25586987	0.28912973
chr7	130025989	5.9532433	3.47194	2.4813032	acetylated_beyond_accessibility	-0.90084887	0.896544	0.27958965	0.58699083
